link,Title,Description,Language,Creator,Publisher,Provider,Resource Class,Resource Type,Subject,Date Issued,Bounding Box,Spatial Coverage,Scale,Format,Documentation,Identifier,Member Of,Code,Access Rights,Status,Date Accessioned
['https://d.lib.msu.edu/maps/468/datastream/MODS/view/'],"Pittsford, Township 7S Range 1W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.476691--W 084.361371/N 041.898778--N 041.811373,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5z31q13m,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/469/datastream/MODS/view/'],"Ransom, Township 8S Range 2W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.59272--W 084.475929/N 041.811411--N 041.738451,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5gx4661r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/470/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5th8d04g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/471/datastream/MODS/view/'],"Reading, Township 7S Range 4W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.825342--W 084.709063/N 041.898033--N 041.810579,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m54x55v0n,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/472/datastream/MODS/view/'],"Scipio, Township 5S Range 3W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709602--W 084.592791/N 042.071768--N 041.999505,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5qr4q280,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/473/datastream/MODS/view/'],"Somerset, Township 5S Range 1W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.478035--W 084.362354/N 042.073464--N 041.985822,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5xs5kv3t,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/474/datastream/MODS/view/'],"Wheatland, Township 6S Range 1W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.477369--W 084.361981/N 041.986208--N 041.898381,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5kp7w358,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/475/datastream/MODS/view/'],"Woodbridge, Township 8S Range 3W","Page from: Plat book of Hillsdale County, Mich",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709064--W 084.592083/N 041.811075--N 041.738132,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183746,https://n2t.net/ark:/85335/m5d796p3c,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/476/datastream/MODS/view/'],"Plat book of Hillsdale County, Michigan",Publication date estimated by M-9 history.,eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 84°49ʹ36ʺ--W 84°21ʹ37ʺ/N 42°04ʹ25ʺ--N 41°41ʹ45ʺ,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5h41m00s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/477/datastream/MODS/view/'],"Wright, Township 8&9S Range 1W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.476112--W 084.360422/N 041.811535--N 041.703932,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m51j98k9f,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/478/datastream/MODS/view/'],"Pittsford, Township 7S Range 1W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.476691--W 084.361371/N 041.898778--N 041.811373,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5bc3v859,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/479/datastream/MODS/view/'],"Wheatland, Township 6S Range 1W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.477369--W 084.361981/N 041.986208--N 041.898381,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5n011558,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/480/datastream/MODS/view/'],"Somerset, Township 5S Range 1W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.478035--W 084.362354/N 042.073464--N 041.985822,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5445jq5w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/481/datastream/MODS/view/'],"Part of Amboy, Township 8&9S Range 2W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.592697--W 084.475828/N 041.723998--N 041.811409,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5pk08d34,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/482/datastream/MODS/view/'],"Ransom, Township 8S Range 2W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.59272--W 084.475929/N 041.811411--N 041.738451,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5kd1rx5b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/483/datastream/MODS/view/'],"Jefferson, Township 7S Range 2W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.592933--W 084.47606/N 041.898381--N 041.811075,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5hx1730h,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/484/datastream/MODS/view/'],"Adams, Township 6S Range 2W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.592923--W 084.476691/N 041.98583--N 041.898144,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5cr5pq7w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/485/datastream/MODS/view/'],"Moscow, Township 5S Range 2W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.592941--W 084.476989/N 042.072934--N 041.985556,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5zc7t615,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/486/datastream/MODS/view/'],"Part of Amboy, Township 8&9S Range 3W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709018--W 084.592385/N 041.723501--N 041.811041,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5v699q28,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/487/datastream/MODS/view/'],"Woodbridge, Township 8S Range 3W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709064--W 084.592083/N 041.811075--N 041.738132,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5804zx13,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/488/datastream/MODS/view/'],"Carmbria, Township 7S Range 3W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709314--W 084.592494/N 041.898296--N 041.810579,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5td9pm3q,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/489/datastream/MODS/view/'],"Hillsdale & Fayette, Township 5 & 6S Range 3W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709569--W 084.592776/N 042.000072--N 041.941585,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5d21sw6s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/490/datastream/MODS/view/'],"Scipio, Township 5S Range 3W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.709602--W 084.592791/N 042.071768--N 041.999505,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5th8d030,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/491/datastream/MODS/view/'],"Camden, Township 8 & 9S Range 4W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.825377--W 084.708606/N 041.810981--N 041.696126,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5p845732,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/492/datastream/MODS/view/'],"Reading, Township 7S Range 4W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.825342--W 084.709063/N 041.898033--N 041.810579,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5w37n70p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/493/datastream/MODS/view/'],"Allen, Township 6S Range 4W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.826095--W 084.709274/N 041.985702--N 041.897883,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5xp6wf8x,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/494/datastream/MODS/view/'],"Litchfield, Township 5S Range 4W","Page from: Plat book of Hillsdale County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Co.,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.826496--W 084.709379/N 042.072476--N 041.985456,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183745,https://n2t.net/ark:/85335/m5ft8fx0r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/495/datastream/MODS/view/'],Plat book of Ingham Co.,Publication date estimated by inclusion of M-9 and M-38.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 84°36ʹ13ʺ--W 84°08ʹ26ʺ/N 42°46ʹ35ʺ--N 42°25ʹ17ʺ,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5sx65n3p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/496/datastream/MODS/view/'],Ingham County,Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.603874--W 084.140601/N 042.776639--N042.421456,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5bg2jn8m,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/497/datastream/MODS/view/'],"Locke, Township 4N Range 2E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.272498--W 084.150284/N 042.776648--N 042.685209,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m50v8bv5b,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/498/datastream/MODS/view/'],"Le Roy, Township 3N Range 2E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.263555--W 084.144839/N 042.686475--N 042.599571,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5gh9cn1d,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/499/datastream/MODS/view/'],"White Oak, Township 2N Range 2E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.259755--W 084.14062/N 042.601022--N 042.509942,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5rb6xd7d,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/500/datastream/MODS/view/'],"Stockbridge, Township 1N Range 2E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.258382--W 084.140606/N 042.512469--N 042.42462,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5s17v47k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/501/datastream/MODS/view/'],"Bunker Hill, Township 1N Range 1E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.36481--W 084.258217/N 042.512769--N 042.424533,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5jq0v662,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/502/datastream/MODS/view/'],"Ingham, Township 2N Range 1E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.364322--W 084.258226/N 042.601074--N 042.512468,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5cz33h1k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/503/datastream/MODS/view/'],"Wheatfield, Township 3N Range 1E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.363974--W 084.259748/N 042.686508--N 042.600562,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5wd3rd17,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/504/datastream/MODS/view/'],"Williamston, Township 4N Range 1E",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.363893--W 084.263555/N 042.776077--N 042.685755,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5cj88z0r,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/505/datastream/MODS/view/'],"Meridian, Township 4N Range 1W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.484115--W 084.363232/N 042.770009--N 042.682796,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m59z91q2k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/506/datastream/MODS/view/'],"Alaiedon, Township 3N Range 1W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.484115--W 084.363608/N 042.683092--N 042.596232,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m55m63k2s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/507/datastream/MODS/view/'],"Vevay, Township 2N Range 1W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.483514--W 084.363943/N 042.596888--N 042.509224,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5ff3nb8s,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/508/datastream/MODS/view/'],"Leslie, Township 1N Range 1W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.482916--W 084.364313/N 042.509572--N 042.42204,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m59g5hr7w,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/509/datastream/MODS/view/'],"Onondaga, Township 1N Range 2W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.601277--W 084.482138/N 042.509563--N 042.421943,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5154g154,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/510/datastream/MODS/view/'],"Aurelius, Township 2N Range 2W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.602484--W 084.482916/N 042.596878--N 042.509442,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5zg6hk2h,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/511/datastream/MODS/view/'],"Delhi, Township 3N Range 2W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.603053--W 084.483514/N 042.682978--N 042.596491,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m5hx17310,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/512/datastream/MODS/view/'],"Lansing, Township 4N Range 2W",Page from: Plat book of Ingham Co.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1938,W 084.603127--W 084.484002/N 042.769704--N 042.682796,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183775,https://n2t.net/ark:/85335/m54m92p0k,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/513/datastream/MODS/view/'],"Plat book of Ionia County, Michigan",Publication date estimated by M-86 history.,eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 85°18ʹ45ʺ--W 84°50ʹ15ʺ/N 43°07ʹ14ʺ--N 42°46ʹ09ʺ,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5sn02g6m,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/514/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5w08xt8t,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/515/datastream/MODS/view/'],"Danby, Township 5N Range 5W","Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.95595--W 084.837048/N 042.857221--N 042.770465,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m59p2xj35,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/516/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m56w97m9g,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/517/datastream/MODS/view/'],"Portland, Township 6N Range 5W","Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.956158--W 084.837211/N 042.943759--N 042.856941,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5t43kf4p,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/518/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5gx46608,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/519/datastream/MODS/view/'],"Lyons, Township 7N Range 5W","Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.956478--W 084.837421/N 043.032649--N 042.9436,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5mp4x05h,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/520/datastream/MODS/view/'],Advertisements,"Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,undefined,Michigan,undefined,TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5gb1zv4t,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/521/datastream/MODS/view/'],"North Plains, Township 8N Range 5W","Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 084.956228--W 084.836897/N 043.119616--N 043.032285,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m55q4sz28,06d-01,06d-01,Public,Active,2021-06-02
['https://d.lib.msu.edu/maps/522/datastream/MODS/view/'],"Sebewa, Township 5N Range 6W","Page from: Plat book of Ionia County, Michigan",eng,W.W. Hixson & Co.,W.W. Hixson & Company,University of Michigan,Maps,Cadastral maps,Real Property|Landowners,1929/1940,W 085.074955--W 084.955784/N 042.85711--N 042.770468,Michigan,"Scale approximately 1:51,000",TIFF,http://catalog.lib.msu.edu/record=b13183809,https://n2t.net/ark:/85335/m5028qr3n,06d-01,06d-01,Public,Active,2021-06-02
