identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
640dbe6747934964b07a1e964108d5a6_109,01c-02,Schools,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2871,14.2093,2.2295,15.1293",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_109,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_109.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/109,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_108,01c-02,Parks,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_108,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_108.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/108,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_82,01c-02,Streams,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.937,39.9278",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_82,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_82.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/82,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_105,01c-02,Airfields,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_105,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_105.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/105,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_95,01c-02,Cul De Sac,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2793,14.1894,2.2611,15.1403",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_95,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_95.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/95,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_96,01c-02,Roadways,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.9369,39.9278",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_96,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_96.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/96,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_97,01c-02,Cul De Sac,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2793,14.1894,2.2611,15.1403",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_97,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_97.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/97,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_101,01c-02,Ponds,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.279,14.2072,2.2657,15.1313",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_101,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_101.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/101,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_81,01c-02,Ponds,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.279,14.2072,2.2657,15.1313",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_81,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_81.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/81,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_103,01c-02,Buildings,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.329,39.6324,-85.9369,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_103,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_103.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/103,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_102,01c-02,Streams,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.937,39.9278",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_102,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_102.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/102,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_14,01c-02,Airfields,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_14,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_14.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/14,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_15,01c-02,Airports,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2799,14.3847,2.0827,14.8702",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_15,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_15.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/15,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_16,01c-02,Golf Course,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2797,14.2064,2.2232,15.1302",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_16,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_16.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/16,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_115,01c-02,Cul De Sac,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2793,14.1894,2.2611,15.1403",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_115,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_115.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/115,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_10,01c-02,Lakes,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3289,39.6334,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_10,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_10.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/10,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_11,01c-02,Ponds,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.279,14.2072,2.2657,15.1313",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_11,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_11.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/11,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_12,01c-02,Streams,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3291,39.6322,-85.937,39.9278",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_12,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_12.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/12,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_87,01c-02,Golf Course,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2797,14.2064,2.2232,15.1302",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_87,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_87.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/87,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_19,01c-02,Excluded Cities,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_19,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_19.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/19,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_85,01c-02,Airfields,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3254,39.699,-86.0087,39.8375",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_85,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_85.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/85,,MapServer,Indy Basemaps
2c68cc2579294e49a3e7a726a2a3acef,01c-02,2019 Bid Results,,"The bid tabulations listed below reflect grand totals only of the valid 
bids received. They may not reflect any added or deducted alternatives. 
Evaluations will be made by the project manager or his representative 
for correct price extensions, meeting specifications, etc. Once those 
specifications are completed, the department?s governing board or 
commission will award the bid to the lowest, responsive, responsible 
bidder meeting the bid?s specifications. The bids listed may only be the
 top three responsive bids. Please click on the bid number below to 
review the results from that particular bid.",Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2020-01-08T17:28:01.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3477,39.6189,-85.9207,39.9438",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/2c68cc2579294e49a3e7a726a2a3acef,,https://xmaps.indy.gov/ODP/Download/OFM/BidResults/2019 Bid Results.zip,,,OFM|Bid Results|Bids|Bids and Quotes
640dbe6747934964b07a1e964108d5a6_89,01c-02,Schools,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2871,14.2093,2.2295,15.1293",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_89,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_89.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/89,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_88,01c-02,Parks,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3285,39.6335,-85.9474,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_88,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_88.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/88,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_119,01c-02,Rivers,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3221,39.6335,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_119,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_119.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/119,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_83,01c-02,Buildings,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.329,39.6324,-85.9369,39.9277",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_83,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_83.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/83,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_117,01c-02,Cul De Sac,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2793,14.1894,2.2611,15.1403",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_117,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_117.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/117,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_114,01c-02,Railroad,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.329,39.634,-85.9371,39.9273",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_114,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_114.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/114,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_80,01c-02,Lakes,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3289,39.6334,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_80,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_80.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/80,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_112,01c-02,Excluded Cities,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_112,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_112.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/112,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_86,01c-02,Airports,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2799,14.3847,2.0827,14.8702",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_86,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_86.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/86,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_110,01c-02,Neighborhoods,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_110,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_110.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/110,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_140,01c-02,Rivers,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3221,39.6335,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_140,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_140.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/140,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_92,01c-02,Excluded Cities,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","1.2782,14.202,2.2634,15.1329",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_92,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_92.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/92,,MapServer,Indy Basemaps
640dbe6747934964b07a1e964108d5a6_99,01c-02,Rivers,,"City of Indianapolis  Marion County, IN Base Map Compatible w/ ESRI's Open Street Map.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-24T16:17:56.000Z,,,"Indianapolis, Marion County, Indiana|Marion County, Indiana|Indiana","-86.3221,39.6335,-85.9369,39.9275",Indiana,"City of Indianapolis and Marion County, Indiana",City of Indianapolis and Marion County - IndyGIS,http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_99,"http://data.indy.gov/datasets/640dbe6747934964b07a1e964108d5a6_99.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://xmaps.indy.gov/arcgis/rest/services/Basemaps/IndyBase_OpenStreetMap/MapServer/99,,MapServer,Indy Basemaps
