identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,isPartOf,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
a61085c502d84eca8d547f3256d487b5_13,03b-19113,House of Worship,,"This feature layer contains Linn County, Iowa houses of worship (ex: church, temple, mosque, etc...).Feature Layer DetailsUpdate Frequency:?As neededFeature Class Coordinate System: NAD 1983 Iowa North State Plane (2011)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T21:36:59.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8931,41.8023,-91.1856,42.3026",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/a61085c502d84eca8d547f3256d487b5_13,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/a61085c502d84eca8d547f3256d487b5_13.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrPointOfInterest/MapServer/13,,MapServer,Linn County|Iowa|House of Worship|Religion|Points of Interest|POI
fdc8f72c52ae45d5be9fe235a130be31,03b-19113,T82NR8W 2ft Contours Shapefile,,"Linn County, Iowa topography information available for download in Shapefile (.shp) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-22T21:25:28.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/fdc8f72c52ae45d5be9fe235a130be31,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/shp/t82nr8w.zip,,,Linn County|Iowa|Contours|Shapefile|shp|topography|2016|T82NR8W
d4796c9f07e248a1a8e240b867162c0f,03b-19113,Imagery Download,,"This item is a zip file that contains the contents listed below. ?This allow users with?ArcGIS for Desktop?the ability to download current Linn County imagery through the selection of tiles.For detailed instructions, please read the steps outlined in the ReadMe.pdf document.Items included:ImageryDownload.mpk -- This is a map package that when unpackaged, contains a map document (.mxd) with 2 web service layers. ?One is a reference layer used to orientate the user. ?The second is a current image service layer by which the user can download selected tiles to their local machine or shared network drive._ReadMe_.pdf -- This is a PDF document that outlines the steps necessary for a user to download imagery (raster) tiles to their local machine or shared network drive. ?Please consult this documentation for a step-by-step workflow.Additional ResourcesEsri documentation for?downloading rasters using an image service.Visit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2016-11-15T20:26:08.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/d4796c9f07e248a1a8e240b867162c0f,error,https://gis.linncounty.org/webdata/gis/datadownload/imagery/imagerydownload.zip,,,Linn County|Iowa|Imagery|Download
195982294762469cb48a7c2ebd7df25b,03b-19113,T84NR6W 2ft Contours Shapefile,,"Linn County, Iowa topography information available for download in Shapefile (.shp) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-22T19:53:03.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/195982294762469cb48a7c2ebd7df25b,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/shp/t84nr6w.zip,,,Linn County|Iowa|Contours|Shapefile|shp|topography|2016|T84NR6W
bff7f3de236e4fb797fb57735ffd84a3_14,03b-19113,Library,,"This feature layer contains Linn County, Iowa libraries.Feature Layer DetailsUpdate Frequency:?As neededFeature Class Coordinate System: NAD 1983 Iowa North State Plane (2011)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T21:02:34.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8931,41.8023,-91.1856,42.3026",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/bff7f3de236e4fb797fb57735ffd84a3_14,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/bff7f3de236e4fb797fb57735ffd84a3_14.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrPointOfInterest/MapServer/14,,MapServer,Linn County|Iowa|Library|Education|Points of Interest|POI
7a9be017fbee4ba1b448c950f8610906,03b-19113,Elections Data File Gdb,,"Linn County, Iowa elections information available for download in file gdb format. ?Data is updated on a weekly basis.Layers include:? ?Polling Places? ?Precincts? ?County Supervisor DistrictsAdditional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T20:03:37.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/7a9be017fbee4ba1b448c950f8610906,error,https://gis.linncounty.org/webdata/gis/datadownload/elections/gdbzip/electionsgdb.zip,,,Linn County|Iowa|Elections|Polling|Precinct|Districts|File Geodatabase|File Geodatabase Download
451dbe1a4f6a47bb9f9ecfc2530db59f,03b-19113,Topography Data File Gdb,,"Linn County, Iowa topography information available for download in file gdb format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2009/2010 LiDAR data.Layers include:? ?ContoursAdditional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T20:32:00.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/451dbe1a4f6a47bb9f9ecfc2530db59f,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/gdbzip/topographygdb.zip,,,Linn County|Iowa|Data|Download|Topography|Contours|File Geodatabase|File Geodatabase Download
1adb8e3e1f3642c99e56ea2f4bef26d2,03b-19113,Education Data File Gdb,,"Linn County, Iowa education information available for download in file gdb format. ?Data is updated on a weekly basis.Layers include:? ?Schools? ?School Attendance Areas? ?School DistrictsAdditional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T19:58:58.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/1adb8e3e1f3642c99e56ea2f4bef26d2,error,https://gis.linncounty.org/webdata/gis/datadownload/education/gdbzip/educationgdb.zip,,,Linn County|Iowa|Data|Download|Education|School|Attendance|File Geodatabase|File Geodatabase Download
2804cd17c3454dddb010f3a6afa22e55_2,03b-19113,National Grid 100m,,"This feature layer contains National Grid (USNG) 100 meter grid within Linn County and surrounding counties. ?This information is not maintained by Linn County. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency:?NeverFeature Class Coordinate System: NAD 1983 UTM Zone 15N (wkid: 26915)Max Visibility Scale: NoneMin Visibility Scale:?1:9,028Max Features Returned: 10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-24T21:55:20.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.9164,41.8095,-91.3002,42.3571",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/2804cd17c3454dddb010f3a6afa22e55_2,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/2804cd17c3454dddb010f3a6afa22e55_2.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrUSNG/MapServer/2,,MapServer,Linn County|Iowa|National Grid|USNG|EMA|Emergency Response|E911
f4b240dd97514e5e9d7653cb34605172_3,03b-19113,Sex Offender Restricted Area (Dissolved),,"This feature layer contains Linn County registered sex offender restricted areas dissolved by restriction type. ?This information is automatically generated once a week based on the following criteria:Restricted Living Areas are those areas within 2,000 ft of parcels containing the following features:SchoolsDaycaresRestricted Loitering Areas are those areas within 300 ft of parcels containing the following features:SchoolsDaycaresParksLibrariesFeature Layer DetailsUpdate Frequency: Once a weekFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 5,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Visit the?State of Iowa Sex Offender Registry?for more information specific to the State sex offender list. ?Linn County does NOT maintain this information.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T16:45:15.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8428,41.8618,-91.3576,42.3018",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/f4b240dd97514e5e9d7653cb34605172_3,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/f4b240dd97514e5e9d7653cb34605172_3.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrSexOffender/MapServer/3,,MapServer,Linn County|Iowa|Sheriff|Sex Offender|Sex Offender Registry|Restricted Area|Law Enforcement|Public Saftey
9943c517a33c48e48bd01cf0687c54a7,03b-19113,T86NR5W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T15:21:45.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9943c517a33c48e48bd01cf0687c54a7,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t86nr5w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T86NR5W
ab5af75be66049dbb141ca6d38f3bebd,03b-19113,Topography Data Shapefile,,"Linn County, Iowa topography information available for download in shapefile format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2009/2010 LiDAR data. ?Data is divided into north and south due to shapefile limitations.Layers include:? ?Contours (north)? ?Contours (south)Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2015-08-20T20:34:37.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/ab5af75be66049dbb141ca6d38f3bebd,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/shpzip/topographyshp.zip,,,Linn County|Iowa|Data|Download|Contours|Topography|Shapefile|Shapefile Download
5635c51389a84b928b87e1ac8d757d42_21,03b-19113,Spray Records,,"Conservation Park Spray RecordsFeature Layer DetailsUpdate Frequency:?As NeededFeature Class Coordinate System:?NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale:?NoneMin Visibility Scale:?1:300,000Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-28T19:23:24.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/5635c51389a84b928b87e1ac8d757d42_21,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/5635c51389a84b928b87e1ac8d757d42_21.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrConservation/MapServer/21,,MapServer,Conservation|Spray Records
dbf68a5bf14341c9a29d10061889214c_18,03b-19113,Post Office,,"This feature layer contains Linn County, Iowa post offices.Feature Layer DetailsUpdate Frequency:?As neededFeature Class Coordinate System: NAD 1983 Iowa North State Plane (2011)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned:?10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T21:50:44.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8931,41.8023,-91.1856,42.3026",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/dbf68a5bf14341c9a29d10061889214c_18,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/dbf68a5bf14341c9a29d10061889214c_18.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrPointOfInterest/MapServer/18,,MapServer,Linn County|Iowa|Post Office|Points of Interest|POI
0f35c0b1d2bd45f891f95c9b39e4617c,03b-19113,T84NR6W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T16:41:05.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/0f35c0b1d2bd45f891f95c9b39e4617c,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t84nr6w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T84NR6W
d476b1209e574058ba788a9c723b0fc3_0,03b-19113,Address Point,,"This feature layer contains Linn County address points. ?This information is maintained by the Real Estate department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:18,056Max Features Returned: 10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-19T15:10:45.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.841,41.8544,-91.3524,42.3038",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/d476b1209e574058ba788a9c723b0fc3_0,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/d476b1209e574058ba788a9c723b0fc3_0.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrRealEstate/MapServer/0,,MapServer,Linn County|Iowa|Address|Real Estate|Auditor|Land Records|Cadastral|E911|EMA|Emergency Response
d1c9303e8fb34bac90e9c936ccd3163b_0,03b-19113,School,,"This feature layer contains Linn County schools. ?This information is maintained by the GIS division within the IT department. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 1,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-30T15:29:07.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.7993,41.8961,-91.3763,42.2932",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/d1c9303e8fb34bac90e9c936ccd3163b_0,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/d1c9303e8fb34bac90e9c936ccd3163b_0.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrEducation/MapServer/0,,MapServer,Linn County|Iowa|Education|School|Points of Interest|POI
0bcdc11aea3540d48a1a30badaff1fad_2,03b-19113,Section Corner,,"This feature layer contains Linn County recorded section corners. ?This information is maintained by the Real Estate department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 5,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-20T14:51:05.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8425,41.8544,-91.3514,42.3043",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/0bcdc11aea3540d48a1a30badaff1fad_2,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/0bcdc11aea3540d48a1a30badaff1fad_2.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrRealEstate/MapServer/2,,MapServer,Linn County|Iowa|Section Corner|Real Estate|Auditor|Land Records|Cadastral|Survey|Monument
e4d12484b15d471ea2662db6269bb714,03b-19113,T84NR7W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016?LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T16:35:52.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/e4d12484b15d471ea2662db6269bb714,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t84nr7w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T84NR7W
34f5dbe41ed4466b93588b2f992a5c4b,03b-19113,T83NR7W 2ft Contours AutoCAD,,"Linn County, Iowa topography information available for download in AutoCAD (.dwg) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016 LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-19T17:58:41.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/34f5dbe41ed4466b93588b2f992a5c4b,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/dwg/t83nr7w.zip,,,Linn County|Iowa|Contours|CAD|dwg|topography|2016|T83NR7W
92fde6aa9e1f48c2994441e41ffee8b2,03b-19113,T85NR8W 2ft Contours Shapefile,,"Linn County, Iowa topography information available for download in Shapefile (.shp) format. ?This data is?NOT?updated on a regular basis due to its static nature. ?Contours are in 2ft intervals and were derived from 2016 LiDAR data.??Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",error,,error,error,,2018-06-22T15:42:58.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-180.0,-90.0,180.0,90.0",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/92fde6aa9e1f48c2994441e41ffee8b2,error,https://gis.linncounty.org/webdata/gis/datadownload/topography/2016/shp/t85nr8w.zip,,,Linn County|Iowa|Contours|Shapefile|shp|topography|2016|T85NR8W
e57c4a78e54f4aac829e3755ab4c8b46_0,03b-19113,Survey Monument,,"This feature layer contains a composite of control points collected from a variety of projects for Linn County, the City of Cedar Rapids, and the City of Marion.Feature Layer DetailsUpdate Frequency: NeverFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 10,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-27T20:55:48.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8514,41.8537,-91.3444,42.3042",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/e57c4a78e54f4aac829e3755ab4c8b46_0,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/e57c4a78e54f4aac829e3755ab4c8b46_0.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrTopography/MapServer/0,,MapServer,Linn County|Iowa|Survey|Monument|Elevation|Topography
9f585225e78249e6b9007d27535f7912_5,03b-19113,Road Centerline,,"This feature layer contains Linn County road centerlines. ?This information is maintained by the Real Estate department within the Auditor's Office. ?See below for feature layer details.Feature Layer DetailsUpdate Frequency: As neededFeature Class Coordinate System: NAD 1983 (2011) Iowa North State Plane (wkid: 6463)Max Visibility Scale: NoneMin Visibility Scale:?1:288,895Max Features Returned: 20,000Additional ResourcesVisit?Linn County, Iowa?on the web.Visit?Linn County, Iowa GIS?on the web.Visit the?Linn County, Iowa GIS portal. ?This site is updated as needed to reflect maps and apps of interest from various departments.Contact InformationQuestions? ?Contact the GIS Division by phone at 319.892.5250 or by?email.",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-20T14:09:01.000Z,,,"Linn County, Iowa, United States|Iowa, United States","-91.8427,41.854,-91.3514,42.3043",Iowa,Counties Geospatial Data,"Linn County, Iowa",Linn County Iowa GIS,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9f585225e78249e6b9007d27535f7912_5,http://opendata-linncounty-gis.opendata.arcgis.com/datasets/9f585225e78249e6b9007d27535f7912_5.zip,https://gis.linncounty.org/arcgis/rest/services/PublicLayer/lyrRealEstate/MapServer/5,,MapServer,Linn County|Iowa|Road|Centerline|Real Estate|Auditor|Land Records|Cadastral|E911|EMA|Emergency Response
