Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,Theme,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
"Current Land Ownership [Waukesha County, Wisconsin]",Current Land Ownership,"The Waukesha County Park and Open Space Plan was adopted by the County Board on March 27, 2018 and is intended to act as a guide for the acquisition, preservation, development and management of park, recreation and open space lands in the County. For the full plan text, see https://www.waukeshacounty.gov/globalassets/parks--land-use/park-system/park-and-open-space-plan/2018-final-pos-plan-update-final.pdf for more information. ",eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|LIS|PLU|OpenSpace|Parks|Trails|Recreation,2020-02-27T14:07:10.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5458,42.8432,-88.0595,43.1919",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::current-land-ownership,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::current-land-ownership.zip,https://gis2.waukcogeo.com/server/rest/services/ParkAndOpenSpacePlan/MapServer/3,,,c8495f704bf04ce69cb366a3ebde785f&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=6ce1d5d1432649449df8bfb31546f3ab&sublayer=3,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,3.9992 MB
"Tax Parcel [Waukesha County, Wisconsin]",Tax Parcel,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8431,-88.0591,43.1919",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::tax-parcel,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::tax-parcel.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/5,,,c892f180332a4dbf90d8657758f2da4a&sublayer=7,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=5,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,63.4839 MB
"Land Use [Waukesha County, Wisconsin] {2020}",Land Use 2020,Waukesha County Development plan as determined by the Parks and Land Use Planning and Zoning Division. Land Use Inventories are provided by the Southeast Wisconsin Regional Planning Commission on a five year basis corresponding to available orthophotography.Also included are amendments to the County Development Plan as well as inventories of specific land uses.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,LandUse|developmentplan|celltowers|nonmetallicmining|WaukeshaCounty|environmental,2016-12-08T17:21:01.000Z,2020,2020-2020,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8430,-88.0589,43.1921",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::land-use-2020,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::land-use-2020.zip,https://gis2.waukcogeo.com/server/rest/services/LandUse/MapServer/4,,,c965b4a23d544f63b119f9879611731b&sublayer=38,https://hub.arcgis.com/datasets/item.html?id=b9eca41ba63349d99a2de2f661a5fc72&sublayer=4,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,92.7863 MB
"Department of Natural Resources Wetlands Less than .25 Acres [Waukesha County, Wisconsin]",DNR Wetlands Less than .25 Acres,,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Environment,DNR|environmental|Wetlands|Land&WaterConservation,2021-11-10T21:26:02.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5452,42.8445,-88.0603,43.1914",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::dnr-wetlands-less-than-25-acres,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::dnr-wetlands-less-than-25-acres.zip,https://gis2.waukcogeo.com/server/rest/services/Environmental/MapServer/1,,,cc520b211f3840598f10228880fd013a&sublayer=3,https://hub.arcgis.com/datasets/item.html?id=60b679c2ec834c588d264f7b6edcdc82&sublayer=1,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0294 MB
"Proposed County Park Boundary [Waukesha County, Wisconsin]",Proposed County Park Boundary,"The Waukesha County Park and Open Space Plan was adopted by the County Board on March 27, 2018 and is intended to act as a guide for the acquisition, preservation, development and management of park, recreation and open space lands in the County. For the full plan text, see https://www.waukeshacounty.gov/globalassets/parks--land-use/park-system/park-and-open-space-plan/2018-final-pos-plan-update-final.pdf for more information. ",eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|LIS|PLU|OpenSpace|Parks|Trails|Recreation,2020-02-27T14:07:10.000Z,Continually updated resource,,"Waukesha County, Wisconsin|Pewaukee, Wisconsin|Chenequa, Wisconsin|Wales, Wisconsin|Sussex, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Delafield, Wisconsin|Okauchee Lake, Wisconsin|Merton, Wisconsin|Big Bend, Wisconsin|North Prairie, Wisconsin|Waukesha, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|North Lake, Wisconsin|Eagle, Wisconsin|Wisconsin","-88.5122,42.8541,-88.1465,43.1899",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::proposed-county-park-boundary,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::proposed-county-park-boundary.zip,https://gis2.waukcogeo.com/server/rest/services/ParkAndOpenSpacePlan/MapServer/2,,,cc978fba5ad84938b6b147e14dc8bba2&sublayer=47,https://hub.arcgis.com/datasets/item.html?id=6ce1d5d1432649449df8bfb31546f3ab&sublayer=2,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0508 MB
"State and Local Trails [Waukesha County, Wisconsin]",State and Local Trails,"The Waukesha County Park and Open Space Plan was adopted by the County Board on March 27, 2018 and is intended to act as a guide for the acquisition, preservation, development and management of park, recreation and open space lands in the County. For the full plan text, see https://www.waukeshacounty.gov/globalassets/parks--land-use/park-system/park-and-open-space-plan/2018-final-pos-plan-update-final.pdf for more information. ",eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Society,WaukeshaCounty|LIS|PLU|OpenSpace|Parks|Trails|Recreation,2020-02-27T14:07:10.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5466,42.8414,-88.0494,43.1914",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::state-and-local-trails,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::state-and-local-trails.zip,https://gis2.waukcogeo.com/server/rest/services/ParkAndOpenSpacePlan/MapServer/1,,,ccd639dc4acc4854a3028efd10933d9f&sublayer=2,https://hub.arcgis.com/datasets/item.html?id=6ce1d5d1432649449df8bfb31546f3ab&sublayer=1,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.7586 MB
"Named Streams [Waukesha County, Wisconsin]",Named Streams,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Inland Waters,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Brookfield, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Milwaukee County, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Elm Grove, Wisconsin|Merton, Wisconsin|Wales, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Wisconsin","-88.4787,42.8474,-88.0619,43.1904",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::named-streams,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::named-streams.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/3,,,cd392838c8dd48b287c58884b5dfea52&sublayer=1,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=3,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.2463 MB
"Railroads [Waukesha County, Wisconsin]",Railroads,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Transportation,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|North Prairie, Wisconsin|Brookfield, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Milwaukee County, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5965,42.8463,-88.0617,43.1921",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::railroads,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::railroads.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/1,,,ce7a81007dc7454fa64609e6151a78a1&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=1,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.0291 MB
"Street Centerlines [Waukesha County, Wisconsin]",Street Centerlines,A lighter version of the basemap for cleaner display and flexible use.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Transportation,WaukeshaCounty|Centerlines|Railroads|Transportation,2019-10-15T19:07:18.000Z,Continually updated resource,,"Wind Lake, Wisconsin|Pewaukee, Wisconsin|Waterford, Wisconsin|Potter Lake, Wisconsin|Ozaukee County, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Brookfield, Wisconsin|Milwaukee County, Wisconsin|Dodge County, Wisconsin|Eagle, Wisconsin|East Troy, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Menomonee Falls, Wisconsin|Tichigan, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Oconomowoc, Wisconsin|New Berlin, Wisconsin|Eagle Lake, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Rochester, Wisconsin|Browns Lake, Wisconsin|Washington County, Wisconsin|Ashippun, Wisconsin|Wales, Wisconsin|Mukwonago, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|Walworth County, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5501,42.6745,-88.0571,43.2466",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::street-centerlines,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::street-centerlines.zip,https://gis2.waukcogeo.com/server/rest/services/Parcel_Basemap_Lite/MapServer/4,,,ceebf285c95440a29c143a8bcf67ef42&sublayer=0,https://hub.arcgis.com/datasets/item.html?id=f8ac0398c5d04c93a2195b4998d3f96e&sublayer=4,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,5.6332 MB
"Fire Districts [Waukesha County, Wisconsin]",Fire Districts,This map displays various political and administrative districts within Waukesha County. Sources vary depending on district type.,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,SchoolDistricts|SupervisoryDistricts|MunicipalWards|FireDistricts|boundaries,2014-02-20T16:06:42.000Z,Continually updated resource,,"Wind Lake, Wisconsin|Lebanon, Wisconsin|Sullivan, Wisconsin|Pewaukee, Wisconsin|Rome, Wisconsin|Waterford, Wisconsin|Richfield, Wisconsin|Potter Lake, Wisconsin|Ozaukee County, Wisconsin|Lac La Belle, Wisconsin|Muskego, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|West Allis, Wisconsin|Dousman, Wisconsin|Milwaukee County, Wisconsin|Dodge County, Wisconsin|Brookfield, Wisconsin|Turtle Lake, Wisconsin|Wauwatosa, Wisconsin|Eagle, Wisconsin|Polk County, Wisconsin|East Troy, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Racine County, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Menomonee Falls, Wisconsin|Tichigan, Wisconsin|Waukesha, Wisconsin|Germantown, Wisconsin|Lannon, Wisconsin|Butler, Wisconsin|Lauderdale Lakes, Wisconsin|Hales Corners, Wisconsin|Oconomowoc, Wisconsin|Barron County, Wisconsin|New Berlin, Wisconsin|Eagle Lake, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Elm Grove, Wisconsin|Rochester, Wisconsin|Browns Lake, Wisconsin|Washington County, Wisconsin|Ashippun, Wisconsin|Wales, Wisconsin|Mukwonago, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Palmyra, Wisconsin|Neosho, Wisconsin|Delafield, Wisconsin|Walworth County, Wisconsin|Ixonia, Wisconsin|Union Grove, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.6995,42.6686,-87.9703,43.3192",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::fire-districts,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::fire-districts.zip,https://gis2.waukcogeo.com/server/rest/services/Districts/MapServer/4,,,ceef8504623b4f6abe43c8d91ce916a8&sublayer=10,https://hub.arcgis.com/datasets/item.html?id=7cf4117186c7486290aace6528a24915&sublayer=4,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.5695 MB
"Village Shoreland Zoning Jurisdiction [Waukesha County, Wisconsin]",Village Shoreland Zoning Jurisdiction,Town Zoning,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Property,WaukeshaCounty|Environmental|Boundaries|Business|Housing|EconomicDevelopment|Zoning|Overlays,2016-12-08T17:13:01.000Z,Continually updated resource,,"Waukesha County, Wisconsin|Wisconsin","-88.3072,42.9303,-88.1864,43.0173",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::village-shoreland-zoning-jurisdiction,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::village-shoreland-zoning-jurisdiction.zip,https://gis2.waukcogeo.com/server/rest/services/ZoningTown/MapServer/5,,,ceef8504623b4f6abe43c8d91ce916a8&sublayer=11,https://hub.arcgis.com/datasets/item.html?id=d035929e1f1c45f3b1992d4a1b5147db&sublayer=5,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,0.2042 MB
"Environmental Corridor Overlay [Waukesha County, Wisconsin]",Environmental Corridor Overlay,Town Zoning,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Biology,WaukeshaCounty|Environmental|Boundaries|Business|Housing|EconomicDevelopment|Zoning|Overlays,2016-12-08T17:13:01.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Oconomowoc, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8434,-88.1421,43.1917",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::environmental-corridor-overlay-1,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::environmental-corridor-overlay-1.zip,https://gis2.waukcogeo.com/server/rest/services/ZoningTown/MapServer/3,,,ceef8504623b4f6abe43c8d91ce916a8&sublayer=6,https://hub.arcgis.com/datasets/item.html?id=d035929e1f1c45f3b1992d4a1b5147db&sublayer=3,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,6.4466 MB
"Wetland Overlay [Waukesha County, Wisconsin]",Wetland Overlay,Town Zoning,eng,Waukesha County,"Waukesha County, Wisconsin",Datasets,Biology,WaukeshaCounty|Environmental|Boundaries|Business|Housing|EconomicDevelopment|Zoning|Overlays,2016-12-08T17:13:01.000Z,Continually updated resource,,"Pewaukee, Wisconsin|Lac La Belle, Wisconsin|North Prairie, Wisconsin|Hartland, Wisconsin|Dousman, Wisconsin|Eagle, Wisconsin|Waukesha County, Wisconsin|Sussex, Wisconsin|Okauchee Lake, Wisconsin|Big Bend, Wisconsin|Waukesha, Wisconsin|Lannon, Wisconsin|Oconomowoc, Wisconsin|Nashotah, Wisconsin|Oconomowoc Lake, Wisconsin|Merton, Wisconsin|Wales, Wisconsin|Jefferson County, Wisconsin|Chenequa, Wisconsin|Delafield, Wisconsin|North Lake, Wisconsin|Summit, Wisconsin|Wisconsin","-88.5459,42.8432,-88.1370,43.1919",Vector data,Shapefile,https://data-waukeshacounty.opendata.arcgis.com/maps/WaukeshaCounty::wetland-overlay-1,https://data-waukeshacounty.opendata.arcgis.com/datasets/WaukeshaCounty::wetland-overlay-1.zip,https://gis2.waukcogeo.com/server/rest/services/ZoningTown/MapServer/2,,,cf8509c78d39497caee707dd5943ebb9&sublayer=29,https://hub.arcgis.com/datasets/item.html?id=d035929e1f1c45f3b1992d4a1b5147db&sublayer=2,Waukesha County GIS Download,10b-55133,ba5cc745-21c5-4ae9-954b-72dd8db6815a,10b-55133,Active,ArcGIS Hub,9/16/22,,Public,FALSE,FALSE,6.1068 MB
