Title,Alternative Title,Description,Language,Creator,Title Source,Resource Class,ISO Topic Categories,Keyword,Date Issued,Temporal Coverage,Date Range,Spatial Coverage,Bounding Box,Resource Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,ID,Identifier,Provider,Code,Member Of,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child Record,File Size
,Zoning Compilation,"Zoning is the process of dividing land to permit or prohibit specific uses. This layer is not a countywide zoning layer, rather, a compilation of zoning for individual cities, villages, and townships within Stark County, Ohio. The Stark County Regional Planning Commission (SCRPC) maintains the zoning information for each of the county's townships. SCRPC will also contract with several of the county's villages and cities to maintain their zoning layer. Zoning information maintained by the respective community is not provided to SCRPC or Stark County GIS (SCGIS) at any set interval for updates. Please see the respective website for those jurisdictions to find the most up-to-date zoning information for municipalities SCRPC does not update.",eng,Stark County Ohio,"Stark County, Ohio, Ohio",Datasets,,StarkCounty|Ohio|SCGIS|Boundaries|Planning|Zoning|Property|LandRecords,2014-09-19T19:48:38.000Z,,,"Summit County, Ohio|Minerva, Ohio|Richville, Ohio|Harrisburg, Ohio|Uniontown, Ohio|Beach City, Ohio|Lake Mohawk, Ohio|Greentown, Ohio|Pekin, Ohio|Navarre, Ohio|Tuscarawas County, Ohio|Marlboro, Ohio|Bolivar, Ohio|Wayne County, Ohio|Robertsville, Ohio|Pickaway County, Ohio|Limaville, Ohio|Carroll County, Ohio|Columbiana County, Ohio|Middlebranch, Ohio|Magnolia, Ohio|Bolton, Ohio|Wilmot, Ohio|North Industry, Ohio|Hills And Dales, Ohio|Perry Heights, Ohio|Mahoning County, Ohio|Franklin County, Ohio|Meyers Lake, Ohio|Reedurban, Ohio|North Lawrence, Ohio|Canal Fulton, Ohio|East Sparta, Ohio|Massillon, Ohio|Sandyville, Ohio|Brewster, Ohio|Green, Ohio|Canton, Ohio|Hartville, Ohio|New Franklin, Ohio|North Canton, Ohio|Clinton, Ohio|Malvern, Ohio|Waynesburg, Ohio|East Canton, Ohio|Louisville, Ohio|Stark County, Ohio|Portage County, Ohio|Alliance, Ohio|Ohio","-81.6492,40.6345,-81.0822,40.9887",Vector data,Shapefile,https://opendata.starkcountyohio.gov/datasets/3b227646b36446e49eb0a5b145c7daa0_0,https://opendata.starkcountyohio.gov/datasets/3b227646b36446e49eb0a5b145c7daa0_0.zip,https://scgisa.starkcountyohio.gov/arcgis/rest/services/RegionalPlanningCommission/StarkCountyZoning/MapServer/0,,,3b227646b36446e49eb0a5b145c7daa0_0,https://hub.arcgis.com/datasets/3b227646b36446e49eb0a5b145c7daa0_0,Stark County GIS Data,11b-39151,a-b-c-local-government-open-data,11b-39151,Active,ArcGIS Hub,2021-12-31,,Public,False,False,17.5043 MB
,Points of Interest,"Points of Interest including, 1 Bus terminals, 2 Community Rec Center, 3 correctional Facility, 4 Cultural Sites, Downtown Building (Office Tower, Downtown Building) 6 Emergency 911 (Fire, Police), 7 Entertainment (Theater Arts, Music, Sports, Downtown, Downtown Building) 8 Fairgrounds (State, County), 9 Freight Terminal, 10 Government Building, 11 Hospital, 12 Hotel, 13 Industrial Park, 14 Landfill (Transfer Station, Landfill), 15 Library (Public, Special), 16 Musesum, 17 Office Park, 18 Post Office, 19 School (Elementary, High, Middle, Online, Special, University, Vocational) (Public, Private), 20 School Bus Lot, 21 Senior Group Quarters, 23 Water Treatment Facility (WTP water treatment plant, WWTP waste water treatment plant), 24 QuarryODE building IRN is now in FACID field",eng,agol4cogis,State of Ohio,Datasets,,poi|morpc|landuse,2021-12-06T18:26:43.000Z,,,"Lincoln Village, Ohio|Granville, Ohio|Martinsville, Ohio|Frankfort, Ohio|Lithopolis, Ohio|Bladensburg, Ohio|Greene County, Ohio|Hartford (croton), Ohio|Mount Victory, Ohio|Octa, Ohio|Carroll, Ohio|Greenfield, Ohio|Allen County, Ohio|Loudonville, Ohio|Bloomingburg, Ohio|South Bloomfield, Ohio|South Solon, Ohio|Chillicothe, Ohio|Darbyville, Ohio|Commercial Point, Ohio|Richwood, Ohio|Pickaway County, Ohio|Wyandot County, Ohio|Lucas, Ohio|Corning, Ohio|Ashley, Ohio|La Rue, Ohio|Hocking County, Ohio|Hanover, Ohio|Kirkersville, Ohio|Morral, Ohio|Bellville, Ohio|The Plains, Ohio|Fultonham, Ohio|Grandview Heights, Ohio|Marion County, Ohio|Fayette County, Ohio|Alger, Ohio|Dublin, Ohio|Harrod, Ohio|Derby, Ohio|Richmond Dale, Ohio|Bellefontaine, Ohio|Hidden Lakes, Ohio|Fredericktown, Ohio|Morgan County, Ohio|Bourneville, Ohio|Athens County, Ohio|Jamestown, Ohio|Ostrander, Ohio|Grove City, Ohio|Howard, Ohio|Blacklick Estates, Ohio|Bexley, Ohio|Sabina, Ohio|Logan County, Ohio|Thornville, Ohio|Bremen, Ohio|Zanesfield, Ohio|Tarlton, Ohio|Kilbourne, Ohio|Lakeview, Ohio|Iberia, Ohio|Lake Darby, Ohio|Bowersville, Ohio|Baltimore, Ohio|Sunbury, Ohio|East Liberty, Ohio|Plain City, Ohio|Alexandria, Ohio|Fairfield County, Ohio|Holmes County, Ohio|South Charleston, Ohio|Sugar Grove, Ohio|Clinton County, Ohio|Northridge, Ohio|Washington Court House, Ohio|Unionville Center, Ohio|Canal Winchester, Ohio|Catawba, Ohio|Knox County, Ohio|Shawnee, Ohio|Adelphi, Ohio|Marysville, Ohio|West Liberty, Ohio|Yellow Springs, Ohio|Westerville, Ohio|North Lewisburg, Ohio|Tremont City, Ohio|Pickerington, Ohio|Valleyview, Ohio|Brown County, Ohio|Upper Arlington, Ohio|Whitehall, Ohio|Plumwood, Ohio|Wilberforce, Ohio|Johnstown, Ohio|Highland County, Ohio|Hemlock, Ohio|South Vienna, Ohio|Wilmington, Ohio|Chippewa Park, Ohio|Butler, Ohio|Crooksville, Ohio|Obetz, Ohio|Urbancrest, Ohio|Magnetic Springs, Ohio|Glenmont, Ohio|Rushsylvania, Ohio|Clark County, Ohio|Buchtel, Ohio|West Logan, Ohio|Jeffersonville, Ohio|Hamburg, Ohio|Lewistown, Ohio|Ridgeway, Ohio|Pleasantville, Ohio|Mechanicsburg, Ohio|Raymond, Ohio|New Vienna, Ohio|Gahanna, Ohio|Logan Elm Village, Ohio|Clifton, Ohio|Geauga County, Ohio|Marne, Ohio|Vinton County, Ohio|South Mount Vernon, Ohio|Haydenville, Ohio|Lancaster, Ohio|Cedarville, Ohio|Thornport, Ohio|Newark, Ohio|Laurelville, Ohio|Thurston, Ohio|Stark County, Ohio|Morrow County, Ohio|Rendville, Ohio|Andersonville, Ohio|Lafayette, Ohio|New Albany, Ohio|Clarksburg, Ohio|Harrisburg, Ohio|Riverlea, Ohio|Rushville, Ohio|Williamsport, Ohio|Jersey, Ohio|Sparta, Ohio|Kingston, Ohio|Buckeye Lake, Ohio|Danville, Ohio|Logan, Ohio|Hamilton County, Ohio|Lexington, Ohio|West Mansfield, Ohio|Columbus, Ohio|Woodstock, Ohio|Port William, Ohio|Jacksontown, Ohio|Choctaw Lake, Ohio|Radnor, Ohio|Jacksonville, Ohio|Perry County, Ohio|New California, Ohio|Huntsville, Ohio|Cardington, Ohio|Apple Valley, Ohio|Mcguffey, Ohio|Cuyahoga County, Ohio|New Holland, Ohio|Russells Point, Ohio|Heath, Ohio|Enon, Ohio|Powell, Ohio|Martinsburg, Ohio|New Marshfield, Ohio|Milledgeville, Ohio|Delaware County, Ohio|Galena, Ohio|East Fultonham, Ohio|Green Camp, Ohio|Glenford, Ohio|Rockbridge, Ohio|Madison County, Ohio|Amanda, Ohio|Orient, Ohio|London, Ohio|Lawrenceville, Ohio|St. Martin, Ohio|Highland, Ohio|Gambier, Ohio|Good Hope, Ohio|Nashville, Ohio|Richland County, Ohio|Urbana, Ohio|Harbor Hills, Ohio|Shawnee Hills, Ohio|Hardin County, Ohio|South Salem, Ohio|Union County, Ohio|Prospect, Ohio|Hebron, Ohio|Chesterville, Ohio|Millfield, Ohio|Muskingum County, Ohio|Hide-a-way Hills, Ohio|Stoutsville, Ohio|Rose Farm, Ohio|Carbon Hill, Ohio|New Lexington, Ohio|Midland, Ohio|Huber Ridge, Ohio|Ashland County, Ohio|Nelsonville, Ohio|Milford Center, Ohio|Belle Center, Ohio|Caledonia, Ohio|Albany, Ohio|Leesburg, Ohio|Minerva Park, Ohio|Darbydale, Ohio|Springfield, Ohio|Ashville, Ohio|Murray City, Ohio|Kenton, Ohio|St. Louisville, Ohio|Junction City, Ohio|Gann (brinkhaven), Ohio|Fairfield Beach, Ohio|Licking County, Ohio|Worthington, Ohio|Fulton, Ohio|Granville South, Ohio|West Jefferson, Ohio|West Rushville, Ohio|Centerburg, Ohio|Candlewood Lake, Ohio|Mount Sterling, Ohio|Mcarthur, Ohio|Perrysville, Ohio|Pancoastburg, Ohio|Frazeysburg, Ohio|Marble Cliff, Ohio|Groveport, Ohio|Nashport, Ohio|Ross County, Ohio|Etna, Ohio|De Graff, Ohio|Bainbridge, Ohio|New Bloomington, Ohio|Millersport, Ohio|New Straitsville, Ohio|Zaleski, Ohio|Brownsville, Ohio|Chauncey, Ohio|Franklin County, Ohio|Lynchburg, Ohio|Champaign County, Ohio|Edison, Ohio|Utica, Ohio|Midway, Ohio|Mount Gilead, Ohio|Massieville, Ohio|Pataskala, Ohio|Mutual, Ohio|Gratiot, Ohio|Marion, Ohio|Waldo, Ohio|Marengo, Ohio|Delaware, Ohio|Mount Vernon, Ohio|Marseilles, Ohio|Hilliard, Ohio|Reynoldsburg, Ohio|Brice, Ohio|Circleville, Ohio|Somerset, Ohio|Valley Hi, Ohio|Lockbourne, Ohio|Beechwood Trails, Ohio|Portage County, Ohio|Ohio","-83.9455,39.1911,-82.0691,40.7236",Vector data,Shapefile,https://ogrip-geohio.opendata.arcgis.com/datasets/cfdff68f2c8b4fb0909f385f6d645925_0,https://ogrip-geohio.opendata.arcgis.com/datasets/cfdff68f2c8b4fb0909f385f6d645925_0.zip,,https://services1.arcgis.com/EjjnBtwS9ivTGI8x/arcgis/rest/services/Points_of_Interest/FeatureServer/0,,cfdff68f2c8b4fb0909f385f6d645925_0,https://hub.arcgis.com/datasets/cfdff68f2c8b4fb0909f385f6d645925_0,GEOhio Spatial Data Discovery Portal,11a-01,a-b-c-local-government-open-data,11a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.3556 MB
,Athens Grid,,eng,Athens County GIS,"Athens County, Ohio",Datasets,,Athens|Grid,2021-11-23T16:14:59.000Z,,,"Athens, Ohio|Athens County, Ohio|Ohio","-82.1269,39.2908,-82.0702,39.3547",Vector data,Shapefile,https://data-athgis.opendata.arcgis.com/datasets/2b671e5ef03b4e17aa23c2df54d399d4_0,https://data-athgis.opendata.arcgis.com/datasets/2b671e5ef03b4e17aa23c2df54d399d4_0.zip,,https://services2.arcgis.com/2zE4x6y8cTIstSBE/arcgis/rest/services/Athens_Grid/FeatureServer/0,,2b671e5ef03b4e17aa23c2df54d399d4_0,https://hub.arcgis.com/datasets/2b671e5ef03b4e17aa23c2df54d399d4_0,Athens County GIS Data,11b-39009,a-b-c-local-government-open-data,11b-39009,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0217 MB
,Public Land Survey - Quarter Section,"The Public Land Survey System (PLSS) is the way land in the United States is subdivided, it forms the foundation of Cook County's cadastral system for identifying and locating land records. Tax parcels are identified using township and section notation, in a modified format. The PLSS serves as a way for users to navigate the parcel geodatabase. This PLSS feature data set is intended to correspond to tax pages on the Cook County Tax Maps. They should not be used for measurement or surveyor purposes. In addition, the parcel attributes PINA (area/township) and PINSA (subarea/section) do not necessarily correspond to the PLSS township and section polygon in which a given parcel resides. The PLSS data is modeled as a single composite network coverage that encompasses townships (area), sections (subarea), quarter sections, and half quarter section. Tax map pages, which typically correspond to half quarter sections (in an east-west split), are modeled as a region subclass in the LANDFABRIC layer. If an indigenous people's reserve was present on the tax map, it was digitized to create subpolygons of the half-quarter section, and those polygons were attributed with the name of the reserve. Within this PLSS data set, a half-quarter section is the smallest polygon unit, except in cases where an Indigenous People's Reserve line is present. The cadastral data for Cook County have previously not been digital nor automated. This project is the initial automation for this information. This database was designed to represent a continuous, non-overlapping spatial database accounting for all land area in Cook County.The PLSS is updated as needed.",eng,Cook_County_GIS,"Cook County, Illinois",Datasets,,CookCounty|Illinois|Survey|PLSS|Township|Range|Section|Boundary|IL,2017-08-16T20:36:50.000Z,,,"Northlake, Illinois|Matteson, Illinois|Homer Glen, Illinois|Flossmoor, Illinois|Oak Forest, Illinois|Westchester, Illinois|Bellwood, Illinois|Hodgkins, Illinois|Melrose Park, Illinois|Posen, Illinois|Hinsdale, Illinois|Palos Park, Illinois|Cook County, Illinois|Addison, Illinois|Lynwood, Illinois|Harwood Heights, Illinois|Burr Ridge, Illinois|Sauk Village, Illinois|South Chicago Heights, Illinois|Chicago, Illinois|Morton Grove, Illinois|Hazel Crest, Illinois|Blue Island, Illinois|Bolingbrook, Illinois|Countryside, Illinois|Hanover Park, Illinois|Willow Springs, Illinois|Wood Dale, Illinois|Clarendon Hills, Illinois|Villa Park, Illinois|Franklin Park, Illinois|Bedford Park, Illinois|Ingalls Park, Illinois|South Holland, Illinois|Rockdale, Illinois|Skokie, Illinois|Lemont, Illinois|Inverness, Illinois|Kane County, Illinois|Roselle, Illinois|River Forest, Illinois|Carol Stream, Illinois|Alsip, Illinois|Willowbrook, Illinois|Midlothian, Illinois|Hometown, Illinois|Merrionette Park, Illinois|Wilmette, Illinois|Oak Lawn, Illinois|Riverdale, Illinois|Riverside, Illinois|Ford Heights, Illinois|Crest Hill, Illinois|Wheaton, Illinois|Brookfield, Illinois|Elmhurst, Illinois|Bloomingdale, Illinois|Berwyn, Illinois|Itasca, Illinois|Chicago Heights, Illinois|Darien, Illinois|Burbank, Illinois|Thornton, Illinois|Homewood, Illinois|Preston Heights, Illinois|Norridge, Illinois|Lockport Heights, Illinois|Burnham, Illinois|Sunnyland, Illinois|Stone Park, Illinois|Forest Park, Illinois|Schaumburg, Illinois|Lincolnwood, Illinois|Arbury Hills, Illinois|Stickney, Illinois|Warrenville, Illinois|Oak Brook, Illinois|Oakbrook Terrace, Illinois|Elk Grove Village, Illinois|Naperville, Illinois|Glenwood, Illinois|North Riverside, Illinois|Mccook, Illinois|East Hazel Crest, Illinois|Phoenix, Illinois|Crystal Lawns, Illinois|Woodridge, Illinois|Downers Grove, Illinois|Worth, Illinois|Oak Park, Illinois|Romeoville, Illinois|Park Ridge, Illinois|Country Club Hills, Illinois|Tinley Park, Illinois|Crestwood, Illinois|Marley, Illinois|Robbins, Illinois|Des Plaines, Illinois|Lansing, Illinois|Indian Head Park, Illinois|Broadview, Illinois|Glendale Heights, Illinois|Prospect Heights, Illinois|Streamwood, Illinois|Western Springs, Illinois|Dolton, Illinois|Bensenville, Illinois|Hillside, Illinois|Kenilworth, Illinois|La Grange, Illinois|Calumet City, Illinois|Rosemont, Illinois|Will County, Illinois|Westmont, Illinois|Lombard, Illinois|Maywood, Illinois|Winnetka, Illinois|Lockport, Illinois|Palos Hills, Illinois|Hoffman Estates, Illinois|Orland Hills, Illinois|Winfield, Illinois|River Grove, Illinois|Orland Park, Illinois|Chicago Ridge, Illinois|Northfield, Illinois|Ridgewood, Illinois|Bridgeview, Illinois|Calumet Park, Illinois|Glenview, Illinois|Niles, Illinois|Shorewood, Illinois|Forest View, Illinois|Evergreen Park, Illinois|Elmwood Park, Illinois|Fairmont, Illinois|Markham, Illinois|La Grange Park, Illinois|Dixmoor, Illinois|Mokena, Illinois|Olympia Fields, Illinois|Palos Heights, Illinois|Justice, Illinois|Golf, Illinois|Frankfort Square, Illinois|Berkeley, Illinois|Glen Ellyn, Illinois|Summit, Illinois|Lyons, Illinois|Harvey, Illinois|Evanston, Illinois|Rolling Meadows, Illinois|Dupage County, Illinois|South Barrington, Illinois|Schiller Park, Illinois|Bonnie Brae, Illinois|Mount Prospect, Illinois|Hickory Hills, Illinois|Lisle, Illinois|Cicero, Illinois|Illinois","-88.2643,41.4711,-87.5169,42.1515",Vector data,Shapefile,https://hub-cookcountyil.opendata.arcgis.com/datasets/651e2f584b5f4ad7bfeb0244c5c385b2_4,https://hub-cookcountyil.opendata.arcgis.com/datasets/651e2f584b5f4ad7bfeb0244c5c385b2_4.zip,https://gis.cookcountyil.gov/traditional/rest/services/plss/MapServer/4,,,651e2f584b5f4ad7bfeb0244c5c385b2_4,https://hub.arcgis.com/datasets/651e2f584b5f4ad7bfeb0244c5c385b2_4,Cook Central,12b-17031,a-b-c-local-government-open-data,12b-17031,Active,ArcGIS Hub,2021-12-31,,Public,False,False,1.1063 MB
,Railroads,The railroads data is maintained by the Federal Railroad Administration. The data was downloaded on 11/19/2019. Questions? Contact Us,eng,Douglas County,State of Nebraska,Datasets,,Transporation|Railroads|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2020-02-05T16:58:41.000Z,,,"Venice, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Bennington, Nebraska|Valley, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4560,41.1836,-95.8854,41.3934",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/a124ff04768e4fb4bf60ee8a6aaefec9_30,https://www.nebraskamap.gov/datasets/a124ff04768e4fb4bf60ee8a6aaefec9_30.zip,https://gis.dogis.org/arcgis/rest/services/OpenData_Layers/MapServer/30,,,a124ff04768e4fb4bf60ee8a6aaefec9_30,https://hub.arcgis.com/datasets/a124ff04768e4fb4bf60ee8a6aaefec9_30,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0152 MB
,2019 LiDAR Tile Index,"This tile grids represents LiDAR data captured in late Spring of 2019 (post-flood) for FEMA and the USGS. It only covers a portion of Douglas County (see preview). The data is very high-res - QL1, which is 0.35-meter post-spacing. Questions? Contact Us",eng,Douglas County,State of Nebraska,Datasets,,LiDAR|Elevation|TileIndex|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2020-11-05T19:00:55.000Z,,,"Venice, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Bennington, Nebraska|Valley, Nebraska|Mead, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.5122,41.1776,-95.8874,41.3959",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/d4a1b8d1caaa495a9750e40b94759414_3,https://www.nebraskamap.gov/datasets/d4a1b8d1caaa495a9750e40b94759414_3.zip,,https://services.arcgis.com/pDAi2YK0L0QxVJHj/ArcGIS/rest/services/Douglas_County_NE_LiDAR_Tiles/FeatureServer/3,,d4a1b8d1caaa495a9750e40b94759414_3,https://hub.arcgis.com/datasets/d4a1b8d1caaa495a9750e40b94759414_3,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0332 MB
,Douglas County 1-ft Contours - FOR DOWNLOAD ONLY AS A FILE GDB,"This copy of the contours layer was clipped for Douglas County with a 400-ft buffer and re-projected to NE State Plane NAD83 Feet on 1.24.20187 by DCGIS (MS). Product: This copy of the contours layer was clipped for Douglas County with a 400-ft buffer and re-projected to NE State Plane NAD83 Feet on 1.24.20187 by DCGIS (MS). Contours were collected to represent the elevation of the area. These contours were accompanied by hydro-flattened Bare Earth DEMs and breaklines. Geographic Extent: AOI was located in Eastern Nebraska over Douglas, Sarpy, and Lancaster Counties. The area of interest covered approximately 1,789 square miles. Dataset Description: NE Nebraska Urban Area Lidar_2016 QL2 Lidar project called for the Planning, Acquisition, processing and derivative products of lidar data to be collected at a nominal pulse spacing (NPS) of 0.70 meter. Project specifications are based on the U.S. Geological Survey National Geospatial Program Lidar Base Specification, Version 1.2. The data was developed based on a horizontal projection/datum of NAD83 (2011), Nebraska State Plane (FIPS 2600), U.S. Survey Feet and vertical datum of NAVD88 (GEOID12B), Feet. Lidar data was delivered as; flightline-extent raw LAS v1.4 swaths, classified point cloud LAS v1.4 files formatted to 2,380 individual 5000' x 5000' tiles in NAD83 (2011) Nebraska State Plane (FIPS 2600). Derivatives were produced as tiled; Bare Earth Surface DEMs, Digital Surface Models, Intensity Images; all tiled to the same 5000Ã¢â¬â¢ x 5000Ã¢â¬â¢ schema. Ground Conditions: Lidar was collected in winter of 2016/17 by Aerial Services, Inc. (ASI), while no snow was on the ground and rivers were at or below normal levels. In order to post process the lidar data to meet task order specifications and meet ASPRS vertical accuracy guidelines, Woolpert established a total of 33 ground control points that were used to calibrate the lidar to known ground locations established throughout the project area. Additional independent accuracy checkpoints were collected (76 NVA points and 55 VVA points) and used to assess the vertical accuracy of the data. These checkpoints were not used to calibrate or post process the data. Questions? Contact Us",eng,Douglas County,State of Nebraska,Datasets,,Contours|Elevation|LiDAR|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2018-01-25T18:10:18.000Z,,,"Venice, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Bennington, Nebraska|Valley, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4848,41.1942,-95.8637,41.3915",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/e696c8451e5e43e7b4ca02ba963a4bc8_1,https://www.nebraskamap.gov/datasets/d4a1b8d1caaa495a9750e40b94759414_3.zip,https://gis.dogis.org/arcgis/rest/services/Elevation/Contours/MapServer/1,,,e696c8451e5e43e7b4ca02ba963a4bc8_1,https://hub.arcgis.com/datasets/e696c8451e5e43e7b4ca02ba963a4bc8_1,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0332 MB
,2018 MrSID Imagery,This service displays the extents of the MrSID mosaic from the 2018 Douglas County NE orthoimagery flight from April 2018. Under the download option you can download the MrSID mosaic zip files. 2019 Questions? Contact Us,eng,Douglas County,State of Nebraska,Datasets,,Imagery|MrSID|Orthoimagery|AerialImagery|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2018-08-24T13:20:03.000Z,,,"Venice, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Bennington, Nebraska|Valley, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4829,41.1907,-95.8552,41.3946",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/7c75244779a240bd8a16225b43cc26ae_7,https://www.nebraskamap.gov/datasets/7c75244779a240bd8a16225b43cc26ae_7.zip,,https://services.arcgis.com/pDAi2YK0L0QxVJHj/arcgis/rest/services/Imagery_Tile_Grids/FeatureServer/7,,7c75244779a240bd8a16225b43cc26ae_7,https://hub.arcgis.com/datasets/7c75244779a240bd8a16225b43cc26ae_7,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,0.0019 MB
,Building Footprint 2007,Building Footprints 2007 Questions? Contact Us,eng,Douglas County,State of Nebraska,Datasets,,BuildingFootprint|LiDAR|Structure|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2020-02-05T16:56:52.000Z,,,"Venice, Nebraska|Washington, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Washington County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Omaha, Nebraska|Valley, Nebraska|Bennington, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4696,41.1763,-95.8717,41.4099",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/8b304235de294d01af91a729f84ecae0_28,https://www.nebraskamap.gov/datasets/8b304235de294d01af91a729f84ecae0_28.zip,https://gis.dogis.org/arcgis/rest/services/OpenData_Layers/MapServer/28,,,8b304235de294d01af91a729f84ecae0_28,https://hub.arcgis.com/datasets/8b304235de294d01af91a729f84ecae0_28,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,38.14 MB
,Building Footprints 2010,This layer was created using 2010 LiDAR data. Questions? Contact Us,eng,Douglas County,State of Nebraska,Datasets,,BuildingFootprint|LiDAR|Structure|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2020-02-05T16:53:02.000Z,,,"Venice, Nebraska|Washington, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Washington County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Omaha, Nebraska|Valley, Nebraska|Bennington, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4696,41.1763,-95.8717,41.4099",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/0a1b7bfe5d57448ba2d430d938110cd8_27,https://www.nebraskamap.gov/datasets/0a1b7bfe5d57448ba2d430d938110cd8_27.zip,https://gis.dogis.org/arcgis/rest/services/OpenData_Layers/MapServer/27,,,0a1b7bfe5d57448ba2d430d938110cd8_27,https://hub.arcgis.com/datasets/0a1b7bfe5d57448ba2d430d938110cd8_27,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,40.3946 MB
,Street Centerlines,Street centerlines for Douglas County and Omaha NE. Includes street names and address ranges. This data is updated regularly by Douglas County GIS. Questions? Contact Us,eng,Douglas County,State of Nebraska,Datasets,,Transporation|Streets|Roads|OpenData|DouglasCountyNE|Omaha|US-NE|NebraskaMAP|DOGIS,2020-02-05T15:34:35.000Z,,,"Venice, Nebraska|Washington, Nebraska|Yutan, Nebraska|Sarpy County, Nebraska|Washington County, Nebraska|Saunders County, Nebraska|Leshara, Nebraska|Ralston, Nebraska|Douglas County, Nebraska|Boys Town, Nebraska|Omaha, Nebraska|Valley, Nebraska|Bennington, Nebraska|King Lake, Nebraska|Waterloo, Nebraska|Nebraska","-96.4652,41.1755,-95.8706,41.4100",Vector data,Shapefile,https://www.nebraskamap.gov/datasets/5ce15de3908744e183fc1fb8521e29a5_29,https://www.nebraskamap.gov/datasets/5ce15de3908744e183fc1fb8521e29a5_29.zip,https://gis.dogis.org/arcgis/rest/services/OpenData_Layers/MapServer/29,,,5ce15de3908744e183fc1fb8521e29a5_29,https://hub.arcgis.com/datasets/5ce15de3908744e183fc1fb8521e29a5_29,NebraskaMap,13a-01,a-b-c-local-government-open-data,13a-01,Active,ArcGIS Hub,2021-12-31,,Public,False,False,6.5495 MB
