Identifier,Code,Title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
9f6b399045dd4f5991835a65a1b20b7f_0,07c-01,Detroit Business Certification Register,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2020-02-05T16:55:31.000Z,,,"City of Detroit, Michigan","-118.3945,33.9188,-73.881,43.015",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/9f6b399045dd4f5991835a65a1b20b7f_0,"http://data.detroitmi.gov/datasets/9f6b399045dd4f5991835a65a1b20b7f_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Detroit_Business_Certification_Register/FeatureServer/0,,FeatureServer,crio|detroit|business
9152042be3fe45029643cd41f783568b_0,07c-01,MoGo Bike Share Locations,,MoGo bicycle share locations: includes station name and number of docks at each station.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-11-15T20:50:11.000Z,,,"City of Detroit, Michigan","-83.0934,42.3211,-82.9964,42.3741",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/9152042be3fe45029643cd41f783568b_0,"http://data.detroitmi.gov/datasets/9152042be3fe45029643cd41f783568b_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/MoGo_Bike_Share_Locations/FeatureServer/0,,FeatureServer,detroit|transportation|bicycle|mogo
7a608c3ca434474abbca3cbcf1f96c59_0,07c-01,Detroit Local Historic Districts,,"Map of all local historic districts in the City of Detroit that is updated regularly and intended to be used for reference purposes only. Each local historic district is enacted by an ordinance containing a legal boundary description and elements of design. To obtain a copy of an ordinance, please consult?Chapter 25 of the City Code?or contact the?Clerk's Office. Please note that all work conducted within a local historic district (construction, alteration, demolition, site work, etc.) requires review and approval by the?Historic District Commission.For more information about final reports or proposed local historic districts currently under study, please visit the?Historic Designation Advisory Board webpage?or contact staff at (313) 224-3487.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-08-27T19:06:17.000Z,,,"City of Detroit, Michigan","-83.2637,42.2913,-82.9356,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/7a608c3ca434474abbca3cbcf1f96c59_0,http://data.detroitmi.gov/datasets/7a608c3ca434474abbca3cbcf1f96c59_0.zip,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Detroit_Local_Historic_Districts/FeatureServer/0,,FeatureServer,Local Historic Districts|Historic|Detroit
1bb071e094ee4b059ec1abd36f5f91c8_0,07c-01,DLBA Partner Sales 0,,Properties sold through by the Detroit Land Bank Authority's Partner Sales program.?For more information about the DLBA's sales programs?click here,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-04-30T18:48:03.000Z,,,"City of Detroit, Michigan","-83.2832,42.2592,-82.9177,42.4489",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/1bb071e094ee4b059ec1abd36f5f91c8_0,"http://data.detroitmi.gov/datasets/1bb071e094ee4b059ec1abd36f5f91c8_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DLBA_Partner_Sales/FeatureServer/0,,FeatureServer,dlba|sales|property|parcels|detroit
04ba7b817d1d45ba89aab539af7ec438_1,07c-01,DLBA Owned Properties 1,,Properties owned by the Detroit Land Bank Authority.?For more information about the DLBA?click here,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-01-18T20:02:50.000Z,,,"City of Detroit, Michigan","-83.2867,42.2556,-82.9133,42.4499",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438_1,"http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438_1.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DLBA_Owned_Properties/FeatureServer/1,,FeatureServer,dlba|detroit
262a76b1a591481db5c97f841631f0cd_0,07c-01,Restaurants,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-05-31T15:37:38.000Z,,,"City of Detroit, Michigan","-160,-80,160,80",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/262a76b1a591481db5c97f841631f0cd_0,"http://data.detroitmi.gov/datasets/262a76b1a591481db5c97f841631f0cd_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Restaurants/FeatureServer/0,,FeatureServer,public health|restaurant inspections|food safety|detroit
262a76b1a591481db5c97f841631f0cd_1,07c-01,Review,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-05-31T15:37:38.000Z,,,"City of Detroit, Michigan","-160,-80,160,80",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/262a76b1a591481db5c97f841631f0cd_1,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Restaurants/FeatureServer/1,,FeatureServer,public health|restaurant inspections|food safety|detroit
f6273f93db1b4f57b7091ef1f43271e7_0,07c-01,City of Detroit Zip Codes,,Zip codes within the City of Detroit,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-07T14:45:00.000Z,,,"City of Detroit, Michigan","-83.2881,42.2554,-82.9106,42.4503",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/f6273f93db1b4f57b7091ef1f43271e7_0,http://data.detroitmi.gov/datasets/f6273f93db1b4f57b7091ef1f43271e7_0.zip,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/ZipCodes/FeatureServer/0,,FeatureServer,detroit|boundary
1d58bb7735bd4ab9b5dc07be2bfe7027_0,07c-01,OCP Procurement Contracts,,"
  This data includes initial and amended contracts 
with suppliers. Purchase orders may be generated separately to pay 
suppliers for work completed under one of the contracts listed in this 
dataset. When possible, a link to the original contract document is provided.
",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-12-12T14:36:24.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/1d58bb7735bd4ab9b5dc07be2bfe7027_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/OCP_Procurement_Contracts/FeatureServer/0,,FeatureServer,ocp|finance|contracts|procurement
a66ff572be05469984365edbd73c5165_0,07c-01,DDOT Bus Stops,,Detroit Department of Transportation bus stops as of November 2019,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-12-06T14:03:12.000Z,,,"City of Detroit, Michigan","-83.3329,42.2556,-82.9116,42.4737",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/a66ff572be05469984365edbd73c5165_0,"http://data.detroitmi.gov/datasets/a66ff572be05469984365edbd73c5165_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DDOT_BusStops_1119/FeatureServer/0,,FeatureServer,ddot|Public Transit|Detroit|Detroit Department of Transportation|Bus|Bus Stop
892d8629cb8f4834b93e344da8173851_0,07c-01,Board of Police Commissioners Meeting Minutes,,"Dates and minutes for all meetings of the Detroit Board of Police Commissioners, dating back to 2011. Minutes are in Adobe .pdf format.For more information see?https://detroitmi.gov/government/boards/board-police-commissioners.",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-01-17T18:58:02.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/892d8629cb8f4834b93e344da8173851_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Board_of_Police_Commissioners_Meeting_Minutes/FeatureServer/0,,FeatureServer,police commissioners|detroit|dpd|public safety
003a2c591c554cf3a116a113aa3c134a,07c-01,Traffic Signals,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-05-31T13:33:47.000Z,,,"City of Detroit, Michigan","-83.2877,42.2646,-82.9107,42.4502",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/003a2c591c554cf3a116a113aa3c134a,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Traffic_Signals/FeatureServer,,FeatureServer,dpw|detroit|transportation
4aee55cb5aec42ed9fd15ed3da22d526_0,07c-01,Council Districts,,Detroit city council districts. These were implemented for the 2013 election after a 2009 voter referendum.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-08-17T15:04:59.000Z,,,"City of Detroit, Michigan","-83.2878,42.2553,-82.9104,42.4502",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/4aee55cb5aec42ed9fd15ed3da22d526_0,"http://data.detroitmi.gov/datasets/4aee55cb5aec42ed9fd15ed3da22d526_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/CouncilDistricts/FeatureServer/0,,FeatureServer,boundary|city council|detroit
0354ede7e3404adaa929ff9e08eda2b0_0,07c-01,Business Licenses,,Business licenses issued by BSEED.,Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-16T21:04:20.000Z,,,"City of Detroit, Michigan","-83.2839,42.2633,-82.9112,42.4474",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/0354ede7e3404adaa929ff9e08eda2b0_0,"http://data.detroitmi.gov/datasets/0354ede7e3404adaa929ff9e08eda2b0_0.zip?outSR={""latestWkid"":4326,""wkid"":4326}",https://gis.detroitmi.gov/arcgis/rest/services/OpenData/BusinessLicenses/FeatureServer/0,,FeatureServer,bseed|licensing|business
d57414e3032a48b68a0fecd713980898_0,07c-01,Building Permits,,Building Permits issued by BSEED.,Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-10T15:02:52.000Z,,,"City of Detroit, Michigan","-83.2871,42.2576,-82.9119,42.4496",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/d57414e3032a48b68a0fecd713980898_0,"http://data.detroitmi.gov/datasets/d57414e3032a48b68a0fecd713980898_0.zip?outSR={""latestWkid"":4326,""wkid"":4326}",https://gis.detroitmi.gov/arcgis/rest/services/OpenData/BuildingPermits/FeatureServer/0,,FeatureServer,permits|bseed
8872a7fb1d104cc1b01c24496889b944_0,07c-01,emergency manager orders,,Documents related to city of Detroit's Emergency Management? period (2013-2014). All documents are in PDF format. For more information see the Emergency Manager Orders page on detroitmi.gov - https://detroitmi.gov/departments/law-department/orders-and-ordinances/emergency-manager-orders,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-10-01T18:01:17.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/8872a7fb1d104cc1b01c24496889b944_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/emergency_manager_orders/FeatureServer/0,,FeatureServer,Emergency Manager Orders|OCFO|Bankruptcy
9c2f2bfa12404e6481e1624700e34cce_0,07c-01,Commercial Demolitions,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-01-18T20:03:45.000Z,,,"City of Detroit, Michigan","-83.2847,42.2593,-82.9407,42.4496",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/9c2f2bfa12404e6481e1624700e34cce_0,"http://data.detroitmi.gov/datasets/9c2f2bfa12404e6481e1624700e34cce_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Commercial_Demolitions/FeatureServer/0,,FeatureServer,dlba|detroit
b827c82731294708b500f7c10b3240b1_0,07c-01,Project Green Light Detroit Locations,,Locations throughout Detroit of Green Light partners.,Geospatial data,,Shapefile,Dataset|Service,Vector,2017-10-17T17:20:19.000Z,,,"City of Detroit, Michigan","-83.287,42.2753,-82.9145,42.4496",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/b827c82731294708b500f7c10b3240b1_0,"http://data.detroitmi.gov/datasets/b827c82731294708b500f7c10b3240b1_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/project_greenlight/FeatureServer/0,,FeatureServer,[]
a93edc010b864bb18a3cb39e6786ff26_0,07c-01,Residential Inspections,,Residential inspections conducted by BSEED.,Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-10T15:25:58.000Z,,,"City of Detroit, Michigan","-83.2871,42.2705,-82.9134,42.4494",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/a93edc010b864bb18a3cb39e6786ff26_0,"http://data.detroitmi.gov/datasets/a93edc010b864bb18a3cb39e6786ff26_0.zip?outSR={""latestWkid"":4326,""wkid"":4326}",https://gis.detroitmi.gov/arcgis/rest/services/OpenData/ResidentialInspections/FeatureServer/0,,FeatureServer,bseed|residential|inspections
84ed9e73522f4e848a2d7b25c3cb678a_0,07c-01,OCFO Financial Reports ,,"Various financial reports prepared for the City of Detroit by the Office of the Chief Financial Officer (OCFO), including its Comprehensive Annual Financial Report (CAFR), Single Audit, Four-Year Financial Plan (annual budget), and Monthly Financial Reports.? All reports are in PDF format.For more information see?https://detroitmi.gov/departments/office-chief-financial-officer/financial-reports?or?https://detroitmi.gov/departments/office-chief-financial-officer/history-ocfo",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-09-30T20:12:31.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/84ed9e73522f4e848a2d7b25c3cb678a_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/ocfo_financial_reports_new/FeatureServer/0,,FeatureServer,ocfo
438ee1686c68415082f4d8b0760a8985_0,07c-01,Youth Risk Behavioral Surveillance System 2017,,"The Youth Risk Behavior Surveillance System (YRBSS) monitors health-related behaviors that contribute to the leading causes of death and disability among youth and adults. It also monitors the prevalence of obesity and asthma and other health-related behaviors plus sexual identity and sex of sexual contacts.The survey is conducted every two years at the national, state, territorial, tribal government, and local level. The school-based survey is designed to be representative of 9th through 12th grade students.Data broken down by race/ethnicity, grade, and sexual orientation can be found at the source.?",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-05-30T17:07:27.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/438ee1686c68415082f4d8b0760a8985_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Youth_Risk_Behavioral_Surveillance_System_2017/FeatureServer/0,,FeatureServer,health|dhd|detroit
04ba7b817d1d45ba89aab539af7ec438,07c-01,DLBA Owned Properties,,Properties owned by the Detroit Land Bank Authority.?For more information about the DLBA?click here,Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-01-18T20:02:50.000Z,,,"City of Detroit, Michigan","-83.2867,42.2556,-82.9133,42.4499",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/04ba7b817d1d45ba89aab539af7ec438,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DLBA_Owned_Properties/FeatureServer,,FeatureServer,dlba|detroit
9cc8ca40556f47dbb2e754c76fae2821_0,07c-01,Current Master Plan Future General Land Use,,"The Master Plan of
Policies Future General Land Use map is an authoritative data of Planning and
Development Department. The map consists of all areas in the city defined with
the Master Plan of Policies Future General Land Use Map. The layer has been
amended on May 08, 2019, since it was adopted. The map will be updated depending
on the neighborhood planning initiatives. ",Geospatial data,,Shapefile,Dataset|Service,Vector,2017-11-27T18:31:06.000Z,,,"City of Detroit, Michigan","-83.2908,42.2567,-82.9099,42.4497",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/9cc8ca40556f47dbb2e754c76fae2821_0,"http://data.detroitmi.gov/datasets/9cc8ca40556f47dbb2e754c76fae2821_0.zip?outSR={""latestWkid"":102690,""wkid"":102690}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/MasterPlan1/FeatureServer/0,,FeatureServer,detroit| boundary| pdd
fdace83cdc96477a9a2ee20faa815cc8_0,07c-01,Plan Reviews,,Plan reviews conducted by BSEED.,Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-16T17:23:24.000Z,,,"City of Detroit, Michigan","-83.2839,42.2651,-82.9137,42.4473",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/fdace83cdc96477a9a2ee20faa815cc8_0,"http://data.detroitmi.gov/datasets/fdace83cdc96477a9a2ee20faa815cc8_0.zip?outSR={""latestWkid"":4326,""wkid"":4326}",https://gis.detroitmi.gov/arcgis/rest/services/OpenData/PlanReviews/FeatureServer/0,,FeatureServer,bseed
32eb0ba9f03440b1b5f28663cb4a7ed8_0,07c-01,Post Abatement Verification Reports,,Post Abatement Verification Reports for residential and commercial properties provided by the Detroit Lank Bank Authority and Detroit Building Authority.,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-10-01T14:40:33.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/32eb0ba9f03440b1b5f28663cb4a7ed8_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Post_Abatement_Verification_Reports/FeatureServer/0,,FeatureServer,dlba|land bank|detroit|demolitions
8197dce6749044bd8f512e73ee954f02_0,07c-01,Number and Rate of Leading Diagnoses for Hospitalizations,,This data was originally drawn from the Michigan Inpatient Database (MIDB).?Note that this data may not be used for commercial purposes without first obtaining written permission from the MHASC. Contact MHASC at datakoala@mha.org for more information.,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-05-30T16:53:56.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/8197dce6749044bd8f512e73ee954f02_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Number_and_Rate_of_Leading_Diagnoses_for_Hospitalizations/FeatureServer/0,,FeatureServer,health|detroit|dhd
8cf909d889544ba8acaf8c7d02e84f3d_0,07c-01,Number of Chlamydia Cases by Age Group,,"Outpatient clinics, hospitals, doctors offices and other health facilities report STD cases to the Michigan Department of Health  Human Services. Cases include Detroit residents and reports of out-of-state testing for Detroit residents between 2001-2017. Last updated by MDHHS 09/25/2018.?",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-05-30T17:13:40.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/8cf909d889544ba8acaf8c7d02e84f3d_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Number_of_Chlamydia_Cases_by_Age_Group/FeatureServer/0,,FeatureServer,health|detroit|dhd
b308d05e82614ab4979690e04c90294b_1,07c-01,Review,,Data from State of Michigan's Center for Educational Performance and Information https://cepi.state.mi.us/eem/PublicDatasets.aspx,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2018-12-10T20:27:17.000Z,,,"City of Detroit, Michigan","-83.2837,42.2695,-82.921,42.4502",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/b308d05e82614ab4979690e04c90294b_1,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/2018_2019_Schools_(EEM)/FeatureServer/1,,FeatureServer,education|schools|state of michigan|detroit
b308d05e82614ab4979690e04c90294b_0,07c-01,2018 2019 Schools (EEM),,Data from State of Michigan's Center for Educational Performance and Information https://cepi.state.mi.us/eem/PublicDatasets.aspx,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-12-10T20:27:17.000Z,,,"City of Detroit, Michigan","-83.2837,42.2695,-82.921,42.4502",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/b308d05e82614ab4979690e04c90294b_0,"http://data.detroitmi.gov/datasets/b308d05e82614ab4979690e04c90294b_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/2018_2019_Schools_(EEM)/FeatureServer/0,,FeatureServer,education|schools|state of michigan|detroit
ab95e2a0972b42ceb03720bdcfe29466_0,07c-01,Fiscal Analysis Reports,,Fiscal Analysis reports from the Legislative Policy Division of the Detroit City Council.?For more information see?https://detroitmi.gov/government/city-council/legislative-policy-division/fiscal-analysis-reports,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-01-29T21:30:48.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/ab95e2a0972b42ceb03720bdcfe29466_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Fiscal_Analysis_Reports/FeatureServer/0,,FeatureServer,fiscal reports|legislative policy division|city|detroit
f08cca6141fc454394e25f96ea9facef_0,07c-01,Neighborhoods,,Neighborhood boundaries as compiled by Department of Neighborhoods staff in concert with community groups.,Geospatial data,,Shapefile,Dataset|Service,Vector,2015-10-08T20:01:17.000Z,,,"City of Detroit, Michigan","-83.2911,42.2523,-82.9098,42.4541",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/f08cca6141fc454394e25f96ea9facef_0,"http://data.detroitmi.gov/datasets/f08cca6141fc454394e25f96ea9facef_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Neighborhoods_032015[shape]/FeatureServer/0,,FeatureServer,neighborhoods
e1136ea17de0424496f68441416bb148_0,07c-01,DPS Water Testing Results,,"Results of tests for lead in drinking water at Detroit Public Schools (DPS).? All documents are in PDF format.For more information, please visit the?Water Testing Results page on detroitmi.gov.",Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-01-30T22:09:04.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/e1136ea17de0424496f68441416bb148_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/DPS_Water_Testing_Results/FeatureServer/0,,FeatureServer,detroit|health|dps|education|dhd
054d921838b74886be38caa888d0f83b_0,07c-01,Rental Statuses,,"City of Detroit rental statuses, managed by BSEED.",Geospatial data,,Shapefile,Dataset|Service,Vector,2020-01-10T15:17:34.000Z,,,"City of Detroit, Michigan","-83.2866,42.2909,-82.9138,42.4495",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/054d921838b74886be38caa888d0f83b_0,"http://data.detroitmi.gov/datasets/054d921838b74886be38caa888d0f83b_0.zip?outSR={""latestWkid"":4326,""wkid"":4326}",https://gis.detroitmi.gov/arcgis/rest/services/OpenData/RentalStatuses/FeatureServer/0,,FeatureServer,bseed|property|rental
08c451e3814143dd804539a4da2c3527,07c-01,Detroit People Mover GTFS,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-09-06T19:53:58.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/08c451e3814143dd804539a4da2c3527,,https://www.detroitmi.gov/Portals/0/docs/deptoftransportation/pdfs/PeopleMoverGTFS.zip,,,detroit|transportation|transit|people mover|gtfs
4a7517c0e46144e5a386e4ef41502110_0,07c-01,MCRS Awardees,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-07-08T16:10:42.000Z,,,"City of Detroit, Michigan","-83.2581,42.2275,-82.9138,42.4494",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/4a7517c0e46144e5a386e4ef41502110_0,"http://data.detroitmi.gov/datasets/4a7517c0e46144e5a386e4ef41502110_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/MCRS_Awardees/FeatureServer/0,,FeatureServer,motorcitymatch|degc|business|detroit
c2344047f6c4436b977192220007288f,07c-01,Demolition Tracker Map,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API,,,2019-01-22T20:19:20.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/c2344047f6c4436b977192220007288f,,https://cityofdetroit.github.io/demo-tracker,,,demolitions|dlba|property|parcels|sales|permits
ef621ded941a402fa436185541316994_0,07c-01,Election Precincts,,Voting precincts throughout the city of Detroit.,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-05-29T15:59:53.000Z,,,"City of Detroit, Michigan","-83.2879,42.2553,-82.9105,42.4502",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/ef621ded941a402fa436185541316994_0,"http://data.detroitmi.gov/datasets/ef621ded941a402fa436185541316994_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Election_Precincts/FeatureServer/0,,FeatureServer,clerk|detroit|elections
c7291fc92e1f4ee2853b086ca93b9c55_0,07c-01,Neighborhood Stabilization Program I,,{{default.description}},Geospatial data,,Shapefile,Dataset|Service,Vector,2019-05-29T15:40:54.000Z,,,"City of Detroit, Michigan","-83.2881,42.3181,-82.9106,42.4504",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/c7291fc92e1f4ee2853b086ca93b9c55_0,"http://data.detroitmi.gov/datasets/c7291fc92e1f4ee2853b086ca93b9c55_0.zip?outSR={""latestWkid"":3857,""wkid"":102100}",https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Neighborhood_Stabilization_Program_I/FeatureServer/0,,FeatureServer,detroit|property|boundary|hrd
4fc634521cd0456aab46980fc49ef9b2_0,07c-01,Number and Rate of HIV Diagnoses,,Count and rates were provided by MDHHS Epidemiologists. Rates were calculated using population data from the 5-Year American Community Survey.,Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2019-05-30T17:32:17.000Z,,,"City of Detroit, Michigan","-83.316,42.253,-82.921,42.447",Michigan,Municipalities geospatial data,City of Detroit,http://data.detroitmi.gov/datasets/4fc634521cd0456aab46980fc49ef9b2_0,,https://services2.arcgis.com/qvkbeam7Wirps6zC/arcgis/rest/services/Number_and_Rate_of_HIV_Diagnoses/FeatureServer/0,,FeatureServer,health|detroit|dhd
