identifier,code,title,alternativeTitle,description,genre,subject,format,type,geometryType,dateIssued,temporalCoverage,Date,spatialCoverage,spatial,provenance,publisher,creator,landingPage,downloadURL,webService,metadataURL,serverType,keywords
ce1e7b6bfceb444f91026cf8aee25b6b_0,08b-42133,Zoning,,"Shows the Zoning of York County. Updated when Approved by the Planning 
Commission board and a resolution is passed through the Municipality 
that is the effected area is. For illustration purposes only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-12T16:32:46.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/ce1e7b6bfceb444f91026cf8aee25b6b_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/ce1e7b6bfceb444f91026cf8aee25b6b_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Zoning/MapServer/0,,MapServer,Planning|Open Data
fc8e2202b59c4b8c92ddfc9eba4f9b91_0,08b-42133,Growth Area,,Growth Area in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:39:59.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/fc8e2202b59c4b8c92ddfc9eba4f9b91_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/fc8e2202b59c4b8c92ddfc9eba4f9b91_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Growth_Area/FeatureServer/0,,FeatureServer,Open Data|Planning
aa90a4a3cf4c4eeb9b9196ea4d38230a_0,08b-42133,Municipal Boundary,,"York County Municipal_Boundary revised and adopted on January 1, 2014 Layer should not be used with scales larger than 1:2400 Only updated when two surrounding Municipalities can agree on the boundary. Originated in the assessment office in the 1990's then updated to show legal boundaries. This layer is coincidence with Municipal Boundary Layer.",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-09-27T13:44:36.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/aa90a4a3cf4c4eeb9b9196ea4d38230a_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/aa90a4a3cf4c4eeb9b9196ea4d38230a_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Municipal_Boundary/FeatureServer/0,,FeatureServer,Boundary|Open Data
803e5a5793d741528fc45aa6b1f157ee_0,08b-42133,Zipcodes,,"Zipcode Information for York County,
 PA. Information was created in-house here at the York County Planning 
Commission.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-22T15:52:46.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1401,39.7207,-76.2294,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/803e5a5793d741528fc45aa6b1f157ee_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/803e5a5793d741528fc45aa6b1f157ee_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Zipcodes/MapServer/0,,MapServer,Boundary|Open Data
9a41b315287d447dbb382406195664e3_0,08b-42133,Transit Routes,,Rabbit Transit Routes in the South Central Pa Area. For illustration purposes only,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-22T14:26:23.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.2319,39.7253,-76.4946,40.3035",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/9a41b315287d447dbb382406195664e3_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/9a41b315287d447dbb382406195664e3_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Transit_Routes/MapServer/0,,MapServer,Transportation|Open Data
a73649a2686940debc6bf0fd12bbb150_0,08b-42133,Voting Districts,,"Voting Districts in York County, Pennsylvania. Intended for illustration and demonstration purposes only.

",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-10-25T12:53:09.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/a73649a2686940debc6bf0fd12bbb150_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/a73649a2686940debc6bf0fd12bbb150_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Voting_Districts/FeatureServer/0,,FeatureServer,Open Data|Boundary
2ae68f5cd4e34c5da1a9d7f4b6b775a6_0,08b-42133,Bike Corridors,,"Bike Corridors in York County, PAFOR METADATA CLICK BELOW:Metadata Link",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-01T15:41:16.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1152,39.7213,-76.3177,40.2186",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/2ae68f5cd4e34c5da1a9d7f4b6b775a6_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/2ae68f5cd4e34c5da1a9d7f4b6b775a6_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Bike_Corridors/FeatureServer/0,,FeatureServer,Open Data|Transportation
221ab726d91e4413a37c13b94afca7c0_0,08b-42133,Libraries,,Shows Libraries in York County.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T14:12:57.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0392,39.7542,-76.4575,40.1507",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/221ab726d91e4413a37c13b94afca7c0_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/221ab726d91e4413a37c13b94afca7c0_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/PUB_FACIL_Libraries/MapServer/0,,MapServer,Facility|Open Data
cb0bd6c2fb8d4053bde327a6a2f2af6b_0,08b-42133,College Campuses,,"College Campuses in York County, Pennsylvania. Showing the dormitories 
and buildings of York County Colleges. Intended for illustration and 
demonstration purposes only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T14:10:54.000Z,,,"York County, Pennsylvania|Pennsylvania","-76.9918,39.9445,-76.698,40.1515",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/cb0bd6c2fb8d4053bde327a6a2f2af6b_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/cb0bd6c2fb8d4053bde327a6a2f2af6b_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/PUB_FACIL_College_Campuses/MapServer/0,,MapServer,Facility|Open Data
e7b5be1205a947b58a67e127a8e23345_0,08b-42133,County Boundary,,County Boundary in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:12:53.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/e7b5be1205a947b58a67e127a8e23345_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/e7b5be1205a947b58a67e127a8e23345_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/County_Boundary/FeatureServer/0,,FeatureServer,Open Data|Boundary
ce2487d72e4543c5ad8d80780cf26bed_0,08b-42133,Subwatersheds,,"The intent of defining Hydrologic Units (HU) within the Watershed Boundary Dataset is to establish a base-line drainage boundary framework, accounting for all land and surface areas. Hydrologic units are intended to be used as a tool for water-resource management and planning activities particularly for site-specific and localized studies requiring a level of detail provided by large-scale map information. The WBD complements the National Hydrography Dataset (NHD) and supports numerous programmatic missions and activities including: watershed management, rehabilitation and enhancement, aquatic species conservation strategies, flood plain management and flood prevention, water-quality initiatives and programs, dam safety programs, fire assessment and management, resource inventory and assessment, water data analysis and water census.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-26T14:31:04.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.7207,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/ce2487d72e4543c5ad8d80780cf26bed_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/ce2487d72e4543c5ad8d80780cf26bed_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/HYDRO_Subwatersheds/MapServer/0,,MapServer,Hydro|Open Data
833205b4e02948458ecbacfcca6b812b_0,08b-42133,EMS Stations,,Location of Emergency Service Stations in York County,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T15:25:09.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0388,39.7204,-76.3185,40.2072",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/833205b4e02948458ecbacfcca6b812b_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/833205b4e02948458ecbacfcca6b812b_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/DES_EMS_Stations/MapServer/0,,MapServer,Facility|Open Data
ca434d9dea6d460b8ee1c2aca552e152_0,08b-42133,Polling Locations,,Dataset that shows the polling locations of York County. Geocoded to the correct location in the county,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T14:14:23.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0775,39.7286,-76.3094,40.203",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/ca434d9dea6d460b8ee1c2aca552e152_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/ca434d9dea6d460b8ee1c2aca552e152_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/PUB_FACIL_Polling_Locations/MapServer/0,,MapServer,Facility|Open Data
f36b5e03307349b3ad223c493e894ebb_0,08b-42133,Address Points,,"Locations of all address point locations in York County.  Intended for illustration and demonstration purposes. Intended for 
illustration and demonstration purposes only. Layer was not intended for
 use under 1:2400",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-11-21T16:21:27.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1408,39.7214,-76.2307,40.2191",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/f36b5e03307349b3ad223c493e894ebb_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/f36b5e03307349b3ad223c493e894ebb_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Address_Pts/FeatureServer/0,,FeatureServer,Facility|Open Data
63827e3cf7c741298d53275387abfe02_0,08b-42133,Medical Facilities,,York County Medical Facilities. Layer should not be used at scales greater than 1:2400.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T14:13:45.000Z,,,"York County, Pennsylvania|Pennsylvania","-76.983,39.8086,-76.684,39.9869",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/63827e3cf7c741298d53275387abfe02_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/63827e3cf7c741298d53275387abfe02_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/PUB_FACIL_Medical/MapServer/0,,MapServer,Facility|Open Data
af51061e36ab4d32884a4f8fcefbc4c2_0,08b-42133,Zoning Overlays,,"Shows the Zoning overlays of York County. Updated when Approved by the 
Planning Commission board and a resolution is passed through the Municipality that is the effected area is. For illustration purposes 
only",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-22T15:45:26.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0484,39.7441,-76.4624,40.289",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/af51061e36ab4d32884a4f8fcefbc4c2_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/af51061e36ab4d32884a4f8fcefbc4c2_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/ZONING_Overlays/MapServer/0,,MapServer,Planning|Open Data
9cf56559565d47f38ac02cfb684b6239_0,08b-42133,Watersheds,,"Watershed Information for York County, Pennsylvania Clipped out from??Watershed Boundary Dataset?Maintained by the USGS?to view the most current data of this dataset click?here",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-26T14:29:57.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.7207,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/9cf56559565d47f38ac02cfb684b6239_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/9cf56559565d47f38ac02cfb684b6239_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/HYDRO_Watersheds/MapServer/0,,MapServer,Hydro|Open Data
803b4da39e7b457ab6e7a5eeb3410abb_0,08b-42133,Parcels,,Parcel Boundaries in York County. Intended for illustration and demonstration purposes only.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-09-04T14:26:56.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1422,39.7204,-76.2296,40.2193",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/803b4da39e7b457ab6e7a5eeb3410abb_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/803b4da39e7b457ab6e7a5eeb3410abb_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Parcels/MapServer/0,,MapServer,Boundary|Open Data
377d4ca603634b7e9cc1d8ec24663834_0,08b-42133,Wetlands,,"This data set represents the extent, approximate location and type of wetlands and deepwater habitats in the conterminous United States. These data delineate the areal extent of wetlands and surface waters as defined by Cowardin et al. (1979). Certain wetland habitats are excluded from the National mapping program because of the limitations of aerial imagery as the primary data source used to detect wetlands. These habitats include seagrasses or submerged aquatic vegetation that are found in the intertidal and subtidal zones of estuaries and near shore coastal waters. Some deepwater reef communities (coral or tuberficid worm reefs) have also been excluded from the inventory. These habitats, because of their depth, go undetected by aerial imagery. By policy, the Service also excludes certain types of farmed wetlands as may be defined by the Food Security Act or that do not coincide with the Cowardin et al. definition. Contact the Service's Regional Wetland Coordinator for additional information on what types of farmed wetlands are included on wetland maps.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-02-26T14:25:15.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1286,39.7212,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/377d4ca603634b7e9cc1d8ec24663834_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/377d4ca603634b7e9cc1d8ec24663834_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/HYDRO_Wetlands/MapServer/0,,MapServer,Hydro|Open Data
7f49c8ad3d354e4f807bac51134e1fed_0,08b-42133,Fire Stations,,Showing Fire Stations in York County. Intended for illustration and demonstration purposes only.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T15:25:53.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0592,39.7205,-76.3183,40.2075",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/7f49c8ad3d354e4f807bac51134e1fed_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/7f49c8ad3d354e4f807bac51134e1fed_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/DES_Fire_Stations/MapServer/0,,MapServer,Facility|Open Data
743302b4f9154c9198e9a7bceb461060_0,08b-42133,Agriculture Security,,"Agricultural security areas are intended to promote more permanent and viable farming operations over the long term by strengthening the farming community's sense of security in land use and the right to farm. Agricultural security areas are created by local municipalities in cooperation with individual landowners who agree to collectively place at least 250 acres in an agricultural security area.


This is the Ag Security Easements in York County, Pennsylvania. Intended for illustration and demonstration purposes only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-12T18:08:32.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1253,39.722,-76.2308,40.1895",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/743302b4f9154c9198e9a7bceb461060_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/743302b4f9154c9198e9a7bceb461060_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/Ag_Security/MapServer/0,,MapServer,Preservation|Open Data
1ff846082a814024b5be04009797938e,08b-42133,York County Aerial- 2015,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API|OGC WMS,,,2016-03-09T14:42:57.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1404,39.716,-76.2045,40.2289",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/1ff846082a814024b5be04009797938e,,https://imagery.pasda.psu.edu/arcgis/rest/services/pasda/YCPC2015/MapServer,,MapServer,York County|Aerials|2015
a1a2ca67b3d64534804a9994090680a7_0,08b-42133,Municipal Boundary,,Municipal Boundary in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:15:08.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/a1a2ca67b3d64534804a9994090680a7_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/a1a2ca67b3d64534804a9994090680a7_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Municipal_Boundary/FeatureServer/0,,FeatureServer,Open Data|Boundary
adcbf561baf34e4fa56106c98ad27cb8_0,08b-42133,Railroads,,Railroads in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-01T15:41:53.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0462,39.7218,-76.257,40.2198",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/adcbf561baf34e4fa56106c98ad27cb8_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/adcbf561baf34e4fa56106c98ad27cb8_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Railroads/FeatureServer/0,,FeatureServer,Open Data|Transportation
1ff846082a814024b5be04009797938e_4,08b-42133,Image,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2016-03-09T14:42:57.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1404,39.716,-76.2045,40.2289",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/1ff846082a814024b5be04009797938e_4,,https://imagery.pasda.psu.edu/arcgis/rest/services/pasda/YCPC2015/MapServer/4,,MapServer,York County|Aerials|2015
6e8b58a76367441e886213dd809a16ce_0,08b-42133,Trails,,"Existing and potential trails in York County, PA. Intended for illustration and demonstration purposes only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-25T18:40:00.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1287,39.7243,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/6e8b58a76367441e886213dd809a16ce_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/6e8b58a76367441e886213dd809a16ce_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/RECREATION_Trails/MapServer/0,,MapServer,Recreation|Open Data
1dd6384721a04e4f8aa97ef26da0f66d_0,08b-42133,Police Stations,,"Police Stations in York County, Pennsylvania. Intended for illustration and demonstration purposes only.",Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T15:26:41.000Z,,,"York County, Pennsylvania|Pennsylvania","-76.9921,39.737,-76.5198,40.2113",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/1dd6384721a04e4f8aa97ef26da0f66d_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/1dd6384721a04e4f8aa97ef26da0f66d_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/DES_Police_Stations/MapServer/0,,MapServer,Facility|Open Data
0883be8f9d1240c893b4c50ba418cc94_0,08b-42133,Park and Ride,,Park and Ride in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-01T15:40:29.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0352,39.7635,-76.5483,40.2185",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/0883be8f9d1240c893b4c50ba418cc94_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/0883be8f9d1240c893b4c50ba418cc94_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Park_and_Ride/FeatureServer/0,,FeatureServer,Open Data|Transportation
f1d64642f4c84d1e93dcabeca7fb0193_0,08b-42133,Voting Districts,,Voting Districts in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:16:40.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/f1d64642f4c84d1e93dcabeca7fb0193_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/f1d64642f4c84d1e93dcabeca7fb0193_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Voting_Districts/FeatureServer/0,,FeatureServer,Open Data|Boundary
43a597bf8bab49f2a737d46c024ac355_0,08b-42133,School Districts,,School Districts in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:13:35.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/43a597bf8bab49f2a737d46c024ac355_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/43a597bf8bab49f2a737d46c024ac355_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/School_Districts/FeatureServer/0,,FeatureServer,Open Data|Boundary
5644e40fad904d3aa8dedf3b516ac926_0,08b-42133,Schools,,Locations of all private/public school buildings in York County.,Geospatial data,,Shapefile,Dataset|Service,Vector,2018-01-22T14:14:59.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.0626,39.7365,-76.3072,40.1937",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/5644e40fad904d3aa8dedf3b516ac926_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/5644e40fad904d3aa8dedf3b516ac926_0.zip,https://arcweb.ycpc.org/arcgis/rest/services/OPEN_DATA/PUB_FACIL_Schools/MapServer/0,,MapServer,Facility|Open Data
1dc52d74a4e64f32b508bacaeaa111e6_0,08b-42133,Magisterial Districts,,Magisterial Districts in York County. Intended for illustration and demonstration purposes only.FOR METADATA CLICK BELOW:Metadata Link,Geospatial data,,Shapefile,Dataset|Service,Vector,2019-11-04T14:15:59.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1397,39.721,-76.2293,40.2197",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/1dc52d74a4e64f32b508bacaeaa111e6_0,http://data-yorkcountypa.opendata.arcgis.com/datasets/1dc52d74a4e64f32b508bacaeaa111e6_0.zip,https://services1.arcgis.com/bzC4sqfGZJYY5WBz/arcgis/rest/services/Magisterial_Districts/FeatureServer/0,,FeatureServer,Open Data|Boundary
1ff846082a814024b5be04009797938e_1,08b-42133,YCPC 2015,,{{default.description}},Flagged,,ArcGIS Hub Dataset|Esri Rest API|GeoJSON|CSV,,,2016-03-09T14:42:57.000Z,,,"York County, Pennsylvania|Pennsylvania","-77.1404,39.716,-76.2045,40.2289",Penn State,"York County, Pennsylvania","York County, Pennsylvania",http://data-yorkcountypa.opendata.arcgis.com/datasets/1ff846082a814024b5be04009797938e_1,,https://imagery.pasda.psu.edu/arcgis/rest/services/pasda/YCPC2015/MapServer/1,,MapServer,York County|Aerials|2015
f7433d7c0e0f4ca7904f054ad337c72f_1,11b-39151,Flood Hazard Zones (in Stark County),,"Flood hazard areas from the Flood Insurance Rate Map (FIRM) within Stark County, Ohio. Flood hazard areas are sometimes referred to as flood hazard zones or flood plains. They depict the floodway (area that is frequently flooded), as well as the 100 and 500-year flood plains. The data was downloaded in September, 2019, from?https://msc.fema.gov/portal/advanceSearch?and clipped to the county boundary.The?Federal Emergency Management Agency?(FEMA) produces?Flood Insurance Rate maps?and identifies?Special Flood Hazard Areas?as part of the?National Flood Insurance Program's?floodplain management. Special Flood Hazard Areas have regulations that include the mandatory purchase of flood insurance.Dataset SummaryPhenomenon Mapped:?Flood Hazard AreasMosaic Projection:?Web Mercator Auxiliary SphereExtent:?Stark County, OhioSource:?Federal Emergency Management Agency (FEMA)Publication Date:?September 14, 2018",Geospatial data,,Shapefile,Dataset|Service,Vector,2019-05-31T12:09:00.000Z,,,"Stark County, Ohio|Ohio","-81.6616,40.6346,-81.0816,40.9887",Ohio State,"Stark County, Ohio",Stark County Ohio,http://opendata.starkcountyohio.gov/datasets/f7433d7c0e0f4ca7904f054ad337c72f_1,http://opendata.starkcountyohio.gov/datasets/f7433d7c0e0f4ca7904f054ad337c72f_1.zip,https://services2.arcgis.com/1JiK2PayqrHvvJhM/ArcGIS/rest/services/IdentifyFloodRisk/FeatureServer/1,,FeatureServer,FEMA|SCGIS|Stark County|Ohio|environmental|Public Safety|Emergency Management|Insurance|Land|Flood Plain
